# Daggerfall N per-frame log -- one line per PRESENTED frame.
# No readback, no settle, no cooldown: this instrument cannot
# quiet the thing it is pointed at. Between-frames motion is
# arithmetic on adjacent lines.
# frame dt_ms game_s speed fov_y eye_x eye_y eye_z yaw pitch
114 8.4054 866.780412 5.964386 1.39391136 136.540802 22.701254 126.805489 1.671597 0.000000
115 8.3516 866.788764 5.964386 1.34256077 136.590378 22.703716 126.810394 1.671587 0.000000
116 8.2274 866.796991 5.964386 1.39340830 136.639206 22.706470 126.815323 1.671576 0.000000
117 8.3075 866.805299 5.964338 1.34176075 136.688477 22.709873 126.820480 1.671566 0.000000
118 8.3032 866.813602 5.964338 1.39309919 136.737732 22.713629 126.825729 1.671555 0.000000
119 8.3650 866.821967 5.955374 1.34177959 136.787277 22.718351 126.831223 1.671545 0.000000
120 8.3180 866.830285 5.955374 1.39322448 136.836487 22.723583 126.836792 1.671534 0.000000
121 8.5051 866.838790 5.957148 1.34275734 136.886826 22.729376 126.842682 1.671522 0.000000
122 8.5357 866.847326 5.957148 1.39556444 136.937332 22.735432 126.848686 1.671510 0.000000
123 8.0708 866.855396 5.957100 1.34239423 136.985077 22.741611 126.854538 1.671498 0.000000
124 8.4071 866.863803 5.957100 1.39442074 137.034775 22.748278 126.860718 1.671486 0.000000
125 9.7963 866.873600 5.957100 1.35191596 137.092682 22.756458 126.868134 1.671472 0.000000
126 6.7854 866.880385 5.957100 1.39391792 137.132782 22.762243 126.873329 1.671462 0.000000
127 8.3839 866.888769 5.957964 1.34265614 137.182327 22.769533 126.879906 1.671450 0.000000
128 8.2640 866.897033 5.957964 1.39382434 137.231140 22.776796 126.886452 1.671438 0.000000
129 8.3610 866.905394 5.957964 1.34240639 137.280518 22.784170 126.893219 1.671426 0.000000
130 8.3779 866.913772 5.957964 1.39429283 137.330002 22.791574 126.900093 1.671414 0.000000
131 8.3115 866.922083 5.957916 1.34255528 137.379074 22.798771 126.907013 1.671402 0.000000
132 8.2715 866.930355 5.957916 1.39379442 137.427917 22.805851 126.913956 1.671390 0.000000
