# call qx qy qz carve_dist ground_y above_ground path_m path_measured darkness
0 797.419 26.300 298.941 +0.955807 22.934 1 0.000 0 0.000000
1 797.497 26.284 298.986 +0.976898 22.927 1 0.000 0 0.000000
2 797.639 26.202 299.033 +1.069275 22.926 1 0.000 0 0.000000
3 797.789 26.052 299.040 +1.232422 22.940 1 0.000 0 0.000000
4 797.935 25.834 299.009 +1.465227 22.968 1 0.000 0 0.000000
5 798.068 25.548 298.942 +1.766363 23.008 1 0.000 0 0.000000
6 798.184 25.194 298.847 +2.134542 23.057 1 0.000 0 0.000000
7 798.298 24.771 298.749 +2.569443 23.106 1 0.000 0 0.000000
8 798.412 24.281 298.651 +3.071077 23.156 1 0.000 0 0.000000
9 798.526 23.722 298.554 +3.639452 23.205 1 0.000 0 0.000000
10 798.633 23.282 298.479 +4.089188 23.246 1 0.000 0 0.000000
11 798.740 23.324 298.402 +4.066925 23.288 1 0.000 0 0.000000
12 798.847 23.365 298.325 +4.044586 23.329 1 0.000 0 0.000000
13 798.954 23.407 298.248 +4.022167 23.371 1 0.000 0 0.000000
14 799.060 23.450 298.171 +3.999392 23.414 1 0.000 0 0.000000
15 799.166 23.492 298.093 +3.976057 23.456 1 0.000 0 0.000000
16 799.272 23.535 298.016 +3.952627 23.498 1 0.000 0 0.000000
17 799.377 23.578 297.938 +3.929104 23.541 1 0.000 0 0.000000
18 799.482 23.621 297.860 +3.905521 23.584 1 0.000 0 0.000000
19 799.586 23.663 297.781 +3.882238 23.627 1 0.000 0 0.000000
20 799.691 23.707 297.703 +3.858219 23.670 1 0.000 0 0.000000
21 799.794 23.750 297.624 +3.834017 23.713 1 0.000 0 0.000000
22 799.836 23.768 297.592 +3.824156 23.731 1 0.000 0 0.000000
23 799.877 23.785 297.561 +3.814264 23.748 1 0.000 0 0.000000
24 799.918 23.803 297.529 +3.804363 23.765 1 0.000 0 0.000000
25 799.959 23.821 297.498 +3.794434 23.783 1 0.000 0 0.000000
26 800.000 23.838 297.466 +3.784494 23.800 1 0.000 0 0.000000
27 800.042 23.856 297.434 +3.774527 23.818 1 0.000 0 0.000000
28 800.082 23.874 297.403 +3.764097 23.835 1 0.000 0 0.000000
29 800.103 23.883 297.387 +3.758690 23.844 1 0.000 0 0.000000
30 800.123 23.892 297.372 +3.753277 23.853 1 0.000 0 0.000000
31 800.163 23.911 297.341 +3.742426 23.870 1 0.000 0 0.000000
32 800.184 23.919 297.324 +3.737881 23.879 1 0.000 0 0.000000
33 800.225 23.937 297.293 +3.727913 23.897 1 0.000 0 0.000000
34 800.245 23.946 297.277 +3.722927 23.905 1 0.000 0 0.000000
35 800.286 23.963 297.244 +3.712927 23.923 1 0.000 0 0.000000
36 800.326 23.981 297.212 +3.702902 23.941 1 0.000 0 0.000000
37 800.367 23.999 297.180 +3.692625 23.959 1 0.000 0 0.000000
38 800.387 24.008 297.164 +3.687832 23.968 1 0.000 0 0.000000
39 800.407 24.017 297.148 +3.682802 23.977 1 0.000 0 0.000000
40 800.448 24.034 297.115 +3.672722 23.995 1 0.000 0 0.000000
41 800.468 24.043 297.099 +3.667667 24.004 1 0.000 0 0.000000
42 800.508 24.061 297.067 +3.657543 24.022 1 0.000 0 0.000000
43 800.548 24.079 297.034 +3.647202 24.040 1 0.000 0 0.000000
44 800.588 24.097 297.002 +3.636772 24.058 1 0.000 0 0.000000
45 800.628 24.115 296.969 +3.626280 24.076 1 0.000 0 0.000000
46 800.667 24.133 296.936 +3.615751 24.094 1 0.000 0 0.000000
47 800.707 24.151 296.904 +3.605156 24.112 1 0.000 0 0.000000
48 800.707 24.151 296.904 +3.605156 24.112 1 0.000 0 0.000000
49 800.766 24.179 296.855 +3.589117 24.139 1 0.000 0 0.000000
50 800.805 24.197 296.822 +3.578405 24.158 1 0.000 0 0.000000
51 800.845 24.216 296.789 +3.567650 24.176 1 0.000 0 0.000000
52 800.884 24.234 296.756 +3.556871 24.194 1 0.000 0 0.000000
53 800.923 24.252 296.722 +3.546057 24.213 1 0.000 0 0.000000
54 800.961 24.271 296.689 +3.535208 24.231 1 0.000 0 0.000000
55 801.000 24.289 296.656 +3.524195 24.250 1 0.000 0 0.000000
56 801.058 24.317 296.606 +3.507612 24.277 1 0.000 0 0.000000
57 801.096 24.336 296.573 +3.496517 24.296 1 0.000 0 0.000000
58 801.096 24.336 296.573 +3.496517 24.296 1 0.000 0 0.000000
59 801.116 24.345 296.556 +3.490959 24.305 1 0.000 0 0.000000
60 801.154 24.364 296.522 +3.479797 24.324 1 0.000 0 0.000000
61 801.192 24.383 296.489 +3.468601 24.342 1 0.000 0 0.000000
62 801.233 24.400 296.458 +3.458376 24.360 1 0.000 0 0.000000
63 801.277 24.418 296.430 +3.448927 24.377 1 0.000 0 0.000000
64 801.344 24.444 296.389 +3.434412 24.402 1 0.000 0 0.000000
65 801.410 24.470 296.348 +3.419874 24.428 1 0.000 0 0.000000
66 801.476 24.496 296.306 +3.405540 24.453 1 0.000 0 0.000000
67 801.542 24.521 296.265 +3.391403 24.479 1 0.000 0 0.000000
68 801.542 24.521 296.265 +3.391403 24.479 1 0.000 0 0.000000
69 801.565 24.530 296.251 +3.386683 24.487 1 0.000 0 0.000000
70 801.631 24.556 296.209 +3.372509 24.513 1 0.000 0 0.000000
71 801.697 24.581 296.167 +3.358307 24.539 1 0.000 0 0.000000
72 801.763 24.607 296.125 +3.344082 24.564 1 0.000 0 0.000000
73 801.829 24.633 296.084 +3.329817 24.590 1 0.000 0 0.000000
74 801.895 24.659 296.042 +3.315540 24.616 1 0.000 0 0.000000
75 801.983 24.693 295.985 +3.296709 24.651 1 0.000 0 0.000000
76 802.027 24.710 295.957 +3.287245 24.668 1 0.000 0 0.000000
77 802.115 24.744 295.900 +3.268280 24.703 1 0.000 0 0.000000
78 802.115 24.744 295.900 +3.268280 24.703 1 0.000 0 0.000000
79 802.136 24.753 295.886 +3.263529 24.712 1 0.000 0 0.000000
80 802.180 24.770 295.858 +3.254019 24.729 1 0.000 0 0.000000
81 802.224 24.787 295.830 +3.244492 24.747 1 0.000 0 0.000000
82 802.268 24.805 295.801 +3.234959 24.764 1 0.000 0 0.000000
83 802.311 24.822 295.773 +3.225031 24.782 1 0.000 0 0.000000
84 802.355 24.840 295.745 +3.215302 24.799 1 0.000 0 0.000000
85 802.376 24.849 295.731 +3.210316 24.808 1 0.000 0 0.000000
86 802.420 24.866 295.703 +3.200336 24.825 1 0.000 0 0.000000
87 802.463 24.884 295.675 +3.190338 24.842 1 0.000 0 0.000000
88 802.463 24.884 295.675 +3.190338 24.842 1 0.000 0 0.000000
89 802.485 24.893 295.660 +3.185427 24.851 1 0.000 0 0.000000
90 802.529 24.910 295.632 +3.175571 24.869 1 0.000 0 0.000000
91 802.550 24.919 295.618 +3.170633 24.878 1 0.000 0 0.000000
92 802.594 24.936 295.590 +3.160744 24.895 1 0.000 0 0.000000
93 802.637 24.954 295.562 +3.150843 24.913 1 0.000 0 0.000000
94 802.659 24.963 295.547 +3.145891 24.921 1 0.000 0 0.000000
95 802.702 24.980 295.519 +3.135962 24.939 1 0.000 0 0.000000
96 802.723 24.989 295.505 +3.130999 24.948 1 0.000 0 0.000000
97 802.767 25.007 295.476 +3.121054 24.966 1 0.000 0 0.000000
98 802.767 25.007 295.476 +3.121054 24.966 1 0.000 0 0.000000
99 802.810 25.024 295.448 +3.111099 24.983 1 0.000 0 0.000000
100 802.853 25.042 295.419 +3.101128 25.001 1 0.000 0 0.000000
101 802.896 25.060 295.391 +3.091139 25.019 1 0.000 0 0.000000
102 802.939 25.077 295.362 +3.081100 25.037 1 0.000 0 0.000000
103 802.982 25.095 295.333 +3.071016 25.054 1 0.000 0 0.000000
104 803.025 25.113 295.305 +3.060911 25.072 1 0.000 0 0.000000
105 803.068 25.130 295.276 +3.050787 25.090 1 0.000 0 0.000000
106 803.111 25.148 295.247 +3.040651 25.108 1 0.000 0 0.000000
107 803.154 25.166 295.219 +3.030493 25.126 1 0.000 0 0.000000
108 803.175 25.175 295.204 +3.025406 25.135 1 0.000 0 0.000000
109 803.217 25.193 295.176 +3.014967 25.153 1 0.000 0 0.000000
110 803.260 25.211 295.147 +3.004564 25.171 1 0.000 0 0.000000
111 803.324 25.238 295.104 +2.988932 25.197 1 0.000 0 0.000000
112 803.366 25.256 295.075 +2.978485 25.215 1 0.000 0 0.000000
113 803.430 25.283 295.031 +2.962788 25.242 1 0.000 0 0.000000
114 803.493 25.310 294.988 +2.947130 25.270 1 0.000 0 0.000000
115 803.535 25.328 294.959 +2.936726 25.288 1 0.000 0 0.000000
116 803.578 25.346 294.930 +2.926300 25.306 1 0.000 0 0.000000
117 803.599 25.355 294.915 +2.921078 25.315 1 0.000 0 0.000000
118 803.641 25.373 294.886 +2.910622 25.333 1 0.000 0 0.000000
119 803.704 25.401 294.842 +2.894749 25.360 1 0.000 0 0.000000
120 803.746 25.419 294.813 +2.883940 25.379 1 0.000 0 0.000000
121 803.808 25.447 294.769 +2.867680 25.406 1 0.000 0 0.000000
122 803.850 25.465 294.740 +2.856812 25.424 1 0.000 0 0.000000
123 803.913 25.493 294.696 +2.840490 25.452 1 0.000 0 0.000000
124 803.954 25.511 294.667 +2.829576 25.470 1 0.000 0 0.000000
125 804.016 25.539 294.623 +2.813044 25.497 1 0.000 0 0.000000
126 804.016 25.539 294.623 +2.813044 25.497 1 0.000 0 0.000000
127 804.058 25.558 294.594 +2.801971 25.516 1 0.000 0 0.000000
128 804.120 25.586 294.550 +2.785313 25.543 1 0.000 0 0.000000
129 804.161 25.604 294.520 +2.774178 25.562 1 0.000 0 0.000000
130 804.223 25.632 294.476 +2.757439 25.589 1 0.000 0 0.000000
131 804.264 25.651 294.446 +2.746273 25.608 1 0.000 0 0.000000
132 804.325 25.679 294.402 +2.729490 25.635 1 0.000 0 0.000000
133 804.386 25.707 294.357 +2.712652 25.663 1 0.000 0 0.000000
134 804.427 25.726 294.327 +2.701393 25.682 1 0.000 0 0.000000
135 804.468 25.745 294.297 +2.690109 25.701 1 0.000 0 0.000000
136 804.488 25.754 294.282 +2.684576 25.710 1 0.000 0 0.000000
137 804.508 25.763 294.267 +2.679008 25.720 1 0.000 0 0.000000
138 804.508 25.763 294.267 +2.679008 25.720 1 0.000 0 0.000000
139 804.529 25.773 294.252 +2.673431 25.729 1 0.000 0 0.000000
140 804.569 25.792 294.222 +2.662256 25.748 1 0.000 0 0.000000
141 804.569 25.792 294.222 +2.662256 25.748 1 0.000 0 0.000000
142 804.569 25.792 294.222 +2.662256 25.748 1 0.000 0 0.000000
143 804.590 25.801 294.207 +2.656656 25.757 1 0.000 0 0.000000
144 804.610 25.810 294.191 +2.651051 25.767 1 0.000 0 0.000000
145 804.650 25.829 294.161 +2.639822 25.786 1 0.000 0 0.000000
146 804.650 25.829 294.161 +2.639822 25.786 1 0.000 0 0.000000
147 804.671 25.838 294.146 +2.634203 25.795 1 0.000 0 0.000000
148 804.691 25.848 294.131 +2.628578 25.805 1 0.000 0 0.000000
149 804.711 25.857 294.115 +2.622932 25.814 1 0.000 0 0.000000
150 804.731 25.867 294.100 +2.617296 25.824 1 0.000 0 0.000000
151 804.731 25.867 294.100 +2.617296 25.824 1 0.000 0 0.000000
152 804.751 25.876 294.085 +2.611650 25.833 1 0.000 0 0.000000
153 804.771 25.885 294.070 +2.605997 25.843 1 0.000 0 0.000000
154 804.811 25.905 294.039 +2.594238 25.862 1 0.000 0 0.000000
155 804.811 25.905 294.039 +2.594238 25.862 1 0.000 0 0.000000
156 804.832 25.914 294.024 +2.588795 25.871 1 0.000 0 0.000000
157 804.871 25.933 293.994 +2.577065 25.890 1 0.000 0 0.000000
158 804.871 25.933 293.994 +2.577065 25.890 1 0.000 0 0.000000
159 804.891 25.943 293.978 +2.571190 25.899 1 0.000 0 0.000000
160 804.911 25.952 293.963 +2.565296 25.909 1 0.000 0 0.000000
161 804.931 25.962 293.948 +2.559408 25.918 1 0.000 0 0.000000
162 804.931 25.962 293.948 +2.559408 25.918 1 0.000 0 0.000000
163 804.951 25.972 293.933 +2.553505 25.928 1 0.000 0 0.000000
164 804.971 25.981 293.918 +2.547592 25.937 1 0.000 0 0.000000
165 804.991 25.991 293.902 +2.541681 25.947 1 0.000 0 0.000000
166 805.010 26.000 293.887 +2.535755 25.956 1 0.000 0 0.000000
167 805.030 26.010 293.872 +2.529821 25.966 1 0.000 0 0.000000
168 805.030 26.010 293.872 +2.529821 25.966 1 0.000 0 0.000000
169 805.070 26.029 293.841 +2.517937 25.985 1 0.000 0 0.000000
170 805.089 26.039 293.826 +2.511980 25.994 1 0.000 0 0.000000
171 805.089 26.039 293.826 +2.511980 25.994 1 0.000 0 0.000000
172 805.109 26.049 293.811 +2.506001 26.004 1 0.000 0 0.000000
173 805.129 26.059 293.795 +2.500031 26.014 1 0.000 0 0.000000
174 805.148 26.068 293.780 +2.494047 26.023 1 0.000 0 0.000000
175 805.148 26.068 293.780 +2.494047 26.023 1 0.000 0 0.000000
176 805.168 26.078 293.765 +2.488058 26.033 1 0.000 0 0.000000
177 805.187 26.088 293.749 +2.482046 26.042 1 0.000 0 0.000000
178 805.207 26.097 293.734 +2.476040 26.052 1 0.000 0 0.000000
179 805.227 26.107 293.718 +2.470028 26.062 1 0.000 0 0.000000
180 805.246 26.117 293.703 +2.463993 26.071 1 0.000 0 0.000000
181 805.246 26.117 293.703 +2.463993 26.071 1 0.000 0 0.000000
182 805.265 26.127 293.687 +2.457966 26.081 1 0.000 0 0.000000
183 805.285 26.137 293.672 +2.451395 26.090 1 0.000 0 0.000000
184 805.324 26.156 293.641 +2.439734 26.110 1 0.000 0 0.000000
185 805.324 26.156 293.641 +2.439734 26.110 1 0.000 0 0.000000
186 805.343 26.166 293.625 +2.433632 26.120 1 0.000 0 0.000000
187 805.362 26.176 293.610 +2.427504 26.129 1 0.000 0 0.000000
188 805.362 26.176 293.610 +2.427504 26.129 1 0.000 0 0.000000
189 805.401 26.195 293.578 +2.415241 26.149 1 0.000 0 0.000000
190 805.401 26.195 293.578 +2.415241 26.149 1 0.000 0 0.000000
191 805.420 26.205 293.563 +2.409037 26.158 1 0.000 0 0.000000
192 805.439 26.215 293.547 +2.402845 26.168 1 0.000 0 0.000000
193 805.458 26.225 293.531 +2.396641 26.178 1 0.000 0 0.000000
194 805.477 26.235 293.516 +2.390432 26.187 1 0.000 0 0.000000
195 805.496 26.245 293.500 +2.384203 26.197 1 0.000 0 0.000000
196 805.496 26.245 293.500 +2.384203 26.197 1 0.000 0 0.000000
197 805.515 26.255 293.484 +2.377966 26.207 1 0.000 0 0.000000
198 805.553 26.274 293.453 +2.365622 26.227 1 0.000 0 0.000000
199 805.572 26.284 293.437 +2.359436 26.236 1 0.000 0 0.000000
200 805.572 26.284 293.437 +2.359436 26.236 1 0.000 0 0.000000
201 805.610 26.304 293.405 +2.347033 26.256 1 0.000 0 0.000000
202 805.610 26.304 293.405 +2.347033 26.256 1 0.000 0 0.000000
203 805.629 26.314 293.389 +2.340816 26.266 1 0.000 0 0.000000
204 805.629 26.314 293.389 +2.340816 26.266 1 0.000 0 0.000000
205 805.667 26.334 293.357 +2.328344 26.286 1 0.000 0 0.000000
206 805.686 26.344 293.341 +2.322090 26.296 1 0.000 0 0.000000
207 805.704 26.354 293.325 +2.315830 26.305 1 0.000 0 0.000000
208 805.704 26.354 293.325 +2.315830 26.305 1 0.000 0 0.000000
209 805.723 26.363 293.309 +2.309565 26.315 1 0.000 0 0.000000
210 805.742 26.373 293.293 +2.303280 26.325 1 0.000 0 0.000000
211 805.742 26.373 293.293 +2.303280 26.325 1 0.000 0 0.000000
212 805.760 26.383 293.277 +2.296984 26.335 1 0.000 0 0.000000
213 805.779 26.393 293.261 +2.290684 26.345 1 0.000 0 0.000000
214 805.798 26.403 293.245 +2.284365 26.355 1 0.000 0 0.000000
215 805.816 26.413 293.229 +2.278040 26.365 1 0.000 0 0.000000
216 805.816 26.413 293.229 +2.278040 26.365 1 0.000 0 0.000000
217 805.853 26.433 293.196 +2.265341 26.385 1 0.000 0 0.000000
218 805.871 26.443 293.180 +2.258980 26.395 1 0.000 0 0.000000
219 805.871 26.443 293.180 +2.258980 26.395 1 0.000 0 0.000000
220 805.890 26.453 293.163 +2.252600 26.405 1 0.000 0 0.000000
221 805.908 26.464 293.147 +2.246206 26.415 1 0.000 0 0.000000
222 805.926 26.474 293.131 +2.239809 26.425 1 0.000 0 0.000000
223 805.945 26.484 293.114 +2.233393 26.435 1 0.000 0 0.000000
224 805.963 26.494 293.098 +2.226858 26.446 1 0.000 0 0.000000
225 805.981 26.504 293.081 +2.220367 26.456 1 0.000 0 0.000000
226 805.999 26.514 293.065 +2.213865 26.466 1 0.000 0 0.000000
227 805.999 26.514 293.065 +2.213865 26.466 1 0.000 0 0.000000
228 806.035 26.534 293.032 +2.200827 26.486 1 0.000 0 0.000000
229 806.054 26.544 293.016 +2.194654 26.496 1 0.000 0 0.000000
230 806.075 26.554 293.002 +2.188848 26.505 1 0.000 0 0.000000
231 806.075 26.554 293.002 +2.188848 26.505 1 0.000 0 0.000000
232 806.096 26.563 292.988 +2.183443 26.514 1 0.000 0 0.000000
233 806.118 26.572 292.975 +2.178246 26.523 1 0.000 0 0.000000
234 806.140 26.581 292.962 +2.173054 26.532 1 0.000 0 0.000000
235 806.162 26.590 292.949 +2.167854 26.541 1 0.000 0 0.000000
236 806.184 26.599 292.936 +2.162651 26.550 1 0.000 0 0.000000
237 806.228 26.617 292.909 +2.152237 26.568 1 0.000 0 0.000000
238 806.228 26.617 292.909 +2.152237 26.568 1 0.000 0 0.000000
239 806.250 26.626 292.896 +2.147015 26.577 1 0.000 0 0.000000
240 806.272 26.635 292.883 +2.141802 26.586 1 0.000 0 0.000000
241 806.294 26.644 292.870 +2.136576 26.595 1 0.000 0 0.000000
242 806.315 26.653 292.857 +2.131348 26.604 1 0.000 0 0.000000
243 806.337 26.662 292.843 +2.126123 26.613 1 0.000 0 0.000000
244 806.359 26.671 292.830 +2.120888 26.622 1 0.000 0 0.000000
245 806.359 26.671 292.830 +2.120888 26.622 1 0.000 0 0.000000
246 806.381 26.680 292.817 +2.115641 26.631 1 0.000 0 0.000000
247 806.403 26.689 292.804 +2.110401 26.640 1 0.000 0 0.000000
248 806.425 26.698 292.790 +2.105293 26.649 1 0.000 0 0.000000
249 806.447 26.707 292.777 +2.100164 26.659 1 0.000 0 0.000000
250 806.447 26.707 292.777 +2.100164 26.659 1 0.000 0 0.000000
251 806.469 26.716 292.764 +2.095041 26.668 1 0.000 0 0.000000
252 806.491 26.725 292.750 +2.089907 26.677 1 0.000 0 0.000000
253 806.491 26.725 292.750 +2.089907 26.677 1 0.000 0 0.000000
254 806.534 26.743 292.724 +2.079237 26.695 1 0.000 0 0.000000
255 806.556 26.752 292.711 +2.074228 26.704 1 0.000 0 0.000000
256 806.578 26.761 292.697 +2.068941 26.713 1 0.000 0 0.000000
257 806.600 26.770 292.684 +2.063652 26.722 1 0.000 0 0.000000
258 806.600 26.770 292.684 +2.063652 26.722 1 0.000 0 0.000000
259 806.622 26.779 292.671 +2.058184 26.731 1 0.000 0 0.000000
260 806.643 26.788 292.658 +2.052605 26.740 1 0.000 0 0.000000
261 806.643 26.788 292.658 +2.052605 26.740 1 0.000 0 0.000000
262 806.665 26.797 292.644 +2.047764 26.749 1 0.000 0 0.000000
263 806.687 26.806 292.631 +2.042465 26.758 1 0.000 0 0.000000
264 806.709 26.815 292.618 +2.037167 26.768 1 0.000 0 0.000000
265 806.709 26.815 292.618 +2.037167 26.768 1 0.000 0 0.000000
266 806.730 26.824 292.604 +2.031857 26.777 1 0.000 0 0.000000
267 806.752 26.833 292.591 +2.026545 26.786 1 0.000 0 0.000000
268 806.774 26.842 292.578 +2.021235 26.795 1 0.000 0 0.000000
269 806.774 26.842 292.578 +2.021235 26.795 1 0.000 0 0.000000
270 806.795 26.851 292.564 +2.015905 26.804 1 0.000 0 0.000000
271 806.817 26.861 292.551 +2.010582 26.813 1 0.000 0 0.000000
272 806.817 26.861 292.551 +2.010582 26.813 1 0.000 0 0.000000
273 806.860 26.879 292.524 +1.999910 26.831 1 0.000 0 0.000000
274 806.882 26.888 292.511 +1.994576 26.841 1 0.000 0 0.000000
275 806.882 26.888 292.511 +1.994576 26.841 1 0.000 0 0.000000
276 806.904 26.897 292.497 +1.989229 26.850 1 0.000 0 0.000000
277 806.904 26.897 292.497 +1.989229 26.850 1 0.000 0 0.000000
278 806.947 26.915 292.470 +1.978525 26.868 1 0.000 0 0.000000
279 806.969 26.924 292.457 +1.973167 26.877 1 0.000 0 0.000000
280 806.969 26.924 292.457 +1.973167 26.877 1 0.000 0 0.000000
281 807.012 26.943 292.430 +1.962454 26.896 1 0.000 0 0.000000
282 807.012 26.943 292.430 +1.962454 26.896 1 0.000 0 0.000000
283 807.033 26.952 292.416 +1.957088 26.905 1 0.000 0 0.000000
284 807.055 26.961 292.403 +1.951717 26.914 1 0.000 0 0.000000
285 807.055 26.961 292.403 +1.951717 26.914 1 0.000 0 0.000000
286 807.076 26.970 292.389 +1.946348 26.923 1 0.000 0 0.000000
287 807.120 26.988 292.362 +1.935581 26.942 1 0.000 0 0.000000
288 807.141 26.997 292.349 +1.930193 26.951 1 0.000 0 0.000000
289 807.141 26.997 292.349 +1.930193 26.951 1 0.000 0 0.000000
290 807.205 27.025 292.308 +1.913687 26.979 1 0.000 0 0.000000
291 807.205 27.025 292.308 +1.913687 26.979 1 0.000 0 0.000000
292 807.248 27.044 292.281 +1.902922 26.997 1 0.000 0 0.000000
293 807.270 27.053 292.267 +1.897369 27.006 1 0.000 0 0.000000
294 807.270 27.053 292.267 +1.897369 27.006 1 0.000 0 0.000000
295 807.291 27.062 292.254 +1.891806 27.015 1 0.000 0 0.000000
296 807.312 27.071 292.241 +1.886248 27.025 1 0.000 0 0.000000
297 807.334 27.081 292.227 +1.880526 27.034 1 0.000 0 0.000000
298 807.355 27.090 292.214 +1.874863 27.043 1 0.000 0 0.000000
299 807.376 27.100 292.201 +1.869202 27.052 1 0.000 0 0.000000
300 807.398 27.109 292.187 +1.863531 27.061 1 0.000 0 0.000000
301 807.419 27.118 292.174 +1.857851 27.070 1 0.000 0 0.000000
302 807.440 27.128 292.160 +1.852177 27.079 1 0.000 0 0.000000
303 807.440 27.128 292.160 +1.852177 27.079 1 0.000 0 0.000000
304 807.461 27.137 292.147 +1.846491 27.089 1 0.000 0 0.000000
305 807.483 27.147 292.134 +1.840878 27.098 1 0.000 0 0.000000
306 807.504 27.156 292.120 +1.835388 27.107 1 0.000 0 0.000000
307 807.504 27.156 292.120 +1.835388 27.107 1 0.000 0 0.000000
308 807.525 27.165 292.107 +1.829824 27.116 1 0.000 0 0.000000
309 807.547 27.175 292.093 +1.824253 27.126 1 0.000 0 0.000000
310 807.568 27.184 292.080 +1.818680 27.135 1 0.000 0 0.000000
311 807.589 27.193 292.066 +1.813110 27.144 1 0.000 0 0.000000
312 807.611 27.202 292.052 +1.807518 27.153 1 0.000 0 0.000000
313 807.632 27.212 292.039 +1.801933 27.163 1 0.000 0 0.000000
314 807.653 27.221 292.025 +1.796335 27.172 1 0.000 0 0.000000
315 807.674 27.231 292.012 +1.790737 27.181 1 0.000 0 0.000000
316 807.695 27.240 291.998 +1.785133 27.190 1 0.000 0 0.000000
317 807.717 27.249 291.984 +1.779524 27.200 1 0.000 0 0.000000
318 807.738 27.259 291.971 +1.773912 27.209 1 0.000 0 0.000000
319 807.759 27.268 291.957 +1.768291 27.218 1 0.000 0 0.000000
320 807.759 27.268 291.957 +1.768291 27.218 1 0.000 0 0.000000
321 807.822 27.296 291.916 +1.751333 27.246 1 0.000 0 0.000000
322 807.822 27.296 291.916 +1.751333 27.246 1 0.000 0 0.000000
323 807.843 27.306 291.903 +1.745634 27.256 1 0.000 0 0.000000
324 807.885 27.324 291.875 +1.734230 27.274 1 0.000 0 0.000000
325 807.885 27.324 291.875 +1.734230 27.274 1 0.000 0 0.000000
326 807.906 27.334 291.862 +1.728519 27.283 1 0.000 0 0.000000
327 807.948 27.353 291.834 +1.717081 27.302 1 0.000 0 0.000000
328 807.948 27.353 291.834 +1.717081 27.302 1 0.000 0 0.000000
329 807.969 27.362 291.820 +1.711359 27.312 1 0.000 0 0.000000
330 807.990 27.372 291.807 +1.705626 27.321 1 0.000 0 0.000000
331 808.011 27.381 291.793 +1.699884 27.330 1 0.000 0 0.000000
332 808.032 27.391 291.779 +1.694138 27.340 1 0.000 0 0.000000
333 808.053 27.400 291.765 +1.688389 27.349 1 0.000 0 0.000000
334 808.053 27.400 291.765 +1.688389 27.349 1 0.000 0 0.000000
335 808.095 27.419 291.738 +1.676859 27.368 1 0.000 0 0.000000
336 808.095 27.419 291.738 +1.676859 27.368 1 0.000 0 0.000000
337 808.116 27.429 291.724 +1.671101 27.377 1 0.000 0 0.000000
338 808.137 27.438 291.710 +1.665325 27.387 1 0.000 0 0.000000
339 808.179 27.457 291.682 +1.653763 27.405 1 0.000 0 0.000000
340 808.179 27.457 291.682 +1.653763 27.405 1 0.000 0 0.000000
341 808.199 27.467 291.669 +1.647976 27.415 1 0.000 0 0.000000
342 808.241 27.486 291.641 +1.636303 27.434 1 0.000 0 0.000000
343 808.241 27.486 291.641 +1.636303 27.434 1 0.000 0 0.000000
344 808.262 27.495 291.627 +1.630465 27.443 1 0.000 0 0.000000
345 808.303 27.514 291.599 +1.618767 27.462 1 0.000 0 0.000000
346 808.303 27.514 291.599 +1.618767 27.462 1 0.000 0 0.000000
347 808.324 27.524 291.585 +1.612900 27.471 1 0.000 0 0.000000
348 808.345 27.533 291.572 +1.607035 27.481 1 0.000 0 0.000000
349 808.365 27.543 291.558 +1.601065 27.490 1 0.000 0 0.000000
350 808.386 27.553 291.544 +1.595106 27.500 1 0.000 0 0.000000
351 808.406 27.562 291.530 +1.589130 27.509 1 0.000 0 0.000000
352 808.406 27.562 291.530 +1.589130 27.509 1 0.000 0 0.000000
353 808.427 27.572 291.516 +1.583160 27.519 1 0.000 0 0.000000
354 808.448 27.582 291.502 +1.577179 27.528 1 0.000 0 0.000000
355 808.468 27.592 291.488 +1.571196 27.537 1 0.000 0 0.000000
356 808.489 27.601 291.474 +1.565363 27.547 1 0.000 0 0.000000
357 808.509 27.611 291.460 +1.559490 27.557 1 0.000 0 0.000000
358 808.509 27.611 291.460 +1.559490 27.557 1 0.000 0 0.000000
359 808.530 27.620 291.446 +1.553608 27.566 1 0.000 0 0.000000
360 808.571 27.639 291.418 +1.541826 27.585 1 0.000 0 0.000000
361 808.571 27.639 291.418 +1.541826 27.585 1 0.000 0 0.000000
362 808.592 27.649 291.404 +1.535934 27.595 1 0.000 0 0.000000
363 808.612 27.659 291.390 +1.530022 27.604 1 0.000 0 0.000000
364 808.633 27.668 291.376 +1.524115 27.614 1 0.000 0 0.000000
365 808.653 27.678 291.362 +1.518194 27.623 1 0.000 0 0.000000
366 808.653 27.678 291.362 +1.518194 27.623 1 0.000 0 0.000000
367 808.674 27.688 291.348 +1.512268 27.633 1 0.000 0 0.000000
368 808.694 27.697 291.334 +1.506334 27.643 1 0.000 0 0.000000
369 808.715 27.707 291.319 +1.500402 27.652 1 0.000 0 0.000000
370 808.715 27.707 291.319 +1.500402 27.652 1 0.000 0 0.000000
371 808.755 27.726 291.291 +1.488501 27.671 1 0.000 0 0.000000
372 808.776 27.736 291.277 +1.482542 27.681 1 0.000 0 0.000000
373 808.776 27.736 291.277 +1.482542 27.681 1 0.000 0 0.000000
374 808.816 27.755 291.248 +1.470606 27.700 1 0.000 0 0.000000
375 808.837 27.765 291.234 +1.464630 27.710 1 0.000 0 0.000000
376 808.857 27.775 291.220 +1.458586 27.719 1 0.000 0 0.000000
