[поза] дверь DFN_SEAT_TAKE: доворот взгляда 0.0° тангаж, -90.0° рыск
[поза] дверь DFN_SEAT_TAKE=lie:0,-90: подвёл к furn-bed, до габарита 0.55 м, прицел ГОРИТ; стою 30 кадров и жму E
[поза] дверь DFN_SEAT_TAKE: жму E
[поза] ЛЁГ на furn-bed: точка (129.02 -999.35 134.59), площадка 0.509 м, рыск -0.000; выход в (130.15 -999.34 134.59)
[поза-след] t=1.6000 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=1.6167 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=1.6333 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=1.6500 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=1.6667 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=1.6833 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=1.7000 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=1.7167 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=1.7333 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=1.7500 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=1.7667 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=1.7833 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=1.8000 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=1.8167 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=1.8333 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=1.8500 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=1.8667 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=1.8833 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=1.9000 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=1.9167 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=1.9333 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=1.9500 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=1.9667 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=1.9833 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.0000 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.0167 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.0333 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.0500 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.0667 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.0833 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.1000 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.1167 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.1333 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.1500 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.1667 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.1833 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.2000 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.2167 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.2333 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.2500 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
[поза-след] t=2.2667 blend=1.0000 take=1.0000 drop=1.0000 plan=1.0000 recline=1.0000 таз=-998.7197 глаз=-998.5997
