# Daggerfall N per-frame log -- one line per PRESENTED frame.
# No readback, no settle, no cooldown: this instrument cannot
# quiet the thing it is pointed at. Between-frames motion is
# arithmetic on adjacent lines.
# frame dt_ms game_s speed fov_y eye_x eye_y eye_z yaw pitch
165 8.6170 866.583782 5.953269 1.41245878 139.022507 22.881563 127.134361 1.670939 0.000000
166 8.1087 866.591891 5.953269 1.41246128 139.070526 22.885269 127.139320 1.670923 0.000000
167 8.2920 866.600183 5.953269 1.41246378 139.119614 22.889082 127.144386 1.670907 0.000000
168 8.6948 866.608877 5.953269 1.41246641 139.171143 22.894066 127.149399 1.670890 0.000000
169 7.9940 866.616871 5.953222 1.41246879 139.218521 22.898672 127.153999 1.670874 0.000000
170 8.3040 866.625175 5.953222 1.41247106 139.267746 22.904335 127.158485 1.670857 0.000000
171 8.5790 866.633754 5.954085 1.41247344 139.318619 22.910225 127.163124 1.670840 0.000000
172 8.1001 866.641855 5.954085 1.41247606 139.366669 22.916473 127.167221 1.670824 0.000000
173 8.3003 866.650155 5.954085 1.41247869 139.415939 22.922886 127.171440 1.670807 0.000000
174 8.3531 866.658508 5.954085 1.41248143 139.465515 22.929943 127.175407 1.670791 0.000000
175 8.5875 866.667095 5.954038 1.41248405 139.516495 22.937220 127.179474 1.670773 0.000000
176 8.0730 866.675168 5.954038 1.41248643 139.564438 22.944416 127.183075 1.670757 0.000000
177 8.5903 866.683759 5.954038 1.41248894 139.615448 22.952082 127.186890 1.670739 0.000000
178 8.0954 866.691854 5.954038 1.41249108 139.663559 22.959442 127.190285 1.670723 0.000000
179 8.3155 866.700170 5.950396 1.41249335 139.712967 22.967007 127.193764 1.670706 0.000000
180 8.5818 866.708751 5.950396 1.41249311 139.763947 22.974873 127.197159 1.670688 0.000000
181 8.0976 866.716849 5.950396 1.41249275 139.812073 22.982288 127.200363 1.670671 0.000000
182 8.3235 866.725173 5.950396 1.41249251 139.861511 22.989555 127.203476 1.670653 0.000000
183 8.5956 866.733768 5.950348 1.41249228 139.912598 22.997028 127.206696 1.670635 0.000000
184 8.3325 866.742101 5.950348 1.41249204 139.962143 23.003738 127.209694 1.670616 0.000000
185 8.0739 866.750175 5.950348 1.41249168 140.010132 23.010223 127.212585 1.670598 0.000000
186 8.5498 866.758724 5.950348 1.41249132 140.060959 23.016340 127.215546 1.670579 0.000000
187 8.0861 866.766810 5.950302 1.41249120 140.109024 23.022108 127.218353 1.670561 0.000000
188 8.6527 866.775463 5.950302 1.41249096 140.160477 23.027378 127.221283 1.670542 0.000000
189 8.0715 866.783535 5.950302 1.41249061 140.208481 23.032272 127.224014 1.670523 0.000000
190 8.5526 866.792087 5.950302 1.41249025 140.259338 23.036495 127.226883 1.670504 0.000000
191 8.3297 866.800417 5.950254 1.41249013 140.308868 23.040562 127.229675 1.670485 0.000000
192 8.1133 866.808530 5.950254 1.41248977 140.357101 23.043615 127.232399 1.670466 0.000000
193 8.2752 866.816806 5.950254 1.41248953 140.406311 23.046717 127.235176 1.670447 0.000000
194 8.6627 866.825468 5.950254 1.41248918 140.457825 23.049015 127.238136 1.670427 0.000000
195 8.2785 866.833747 5.951935 1.41248906 140.507034 23.051165 127.240967 1.670407 0.000000
196 8.1023 866.841849 5.951935 1.41249001 140.555206 23.052429 127.243805 1.670388 0.000000
197 8.3777 866.850227 5.951935 1.41249073 140.605026 23.053717 127.246742 1.670368 0.000000
198 8.2859 866.858513 5.951935 1.41249168 140.654297 23.054405 127.249771 1.670349 0.000000
199 8.5582 866.867071 5.948292 1.41249228 140.705185 23.055099 127.252892 1.670330 0.000000
200 8.3599 866.875431 5.948292 1.41249073 140.754822 23.055479 127.256096 1.670311 0.000000
201 8.0969 866.883528 5.948246 1.41248918 140.802902 23.055841 127.259201 1.670292 0.000000
202 8.2850 866.891813 5.948246 1.41248751 140.852112 23.056007 127.262558 1.670272 0.000000
203 8.3272 866.900140 5.948246 1.41248596 140.901550 23.056173 127.265930 1.670252 0.000000
204 8.8038 866.908944 5.948246 1.41248441 140.953796 23.056383 127.269714 1.670231 0.000000
205 7.8885 866.916832 5.948199 1.41248298 141.000610 23.056578 127.273109 1.670211 0.000000
206 8.2770 866.925109 5.948199 1.41248143 141.049713 23.057056 127.276901 1.670191 0.000000
207 8.3812 866.933491 5.948199 1.41248000 141.099426 23.057550 127.280731 1.670170 0.000000
208 8.6194 866.942110 5.948199 1.41247857 141.150528 23.058571 127.284943 1.670148 0.000000
209 8.3151 866.950425 5.948152 1.41247714 141.199829 23.059595 127.289017 1.670128 0.000000
210 8.1087 866.958534 5.948152 1.41247582 141.247864 23.061247 127.293243 1.670107 0.000000
211 8.3210 866.966855 5.948152 1.41247451 141.297180 23.062960 127.297569 1.670086 0.000000
212 8.2743 866.975129 5.948152 1.41247332 141.346191 23.065491 127.302162 1.670064 0.000000
213 8.5724 866.983701 5.948105 1.41247201 141.396957 23.068153 127.306938 1.670042 0.000000
214 8.4037 866.992105 5.948105 1.41247082 141.446686 23.071678 127.311874 1.670020 0.000000
215 8.0678 867.000173 5.948105 1.41246951 141.494446 23.075085 127.316635 1.669999 0.000000
216 8.3425 867.008515 5.948105 1.41246831 141.543793 23.079563 127.321838 1.669976 0.000000
217 8.3038 867.016819 5.948923 1.41246724 141.592926 23.084042 127.327034 1.669955 0.000000
218 8.5529 867.025372 5.948923 1.41246653 141.643494 23.089569 127.332672 1.669931 0.000000
219 8.3754 867.033747 5.948923 1.41246605 141.693008 23.095024 127.338188 1.669908 0.000000
220 8.1624 867.041910 5.948923 1.41246545 141.741241 23.101151 127.343834 1.669886 0.000000
221 8.2432 867.050153 5.947965 1.41246498 141.789948 23.107349 127.349548 1.669864 0.000000
222 8.4391 867.058592 5.947965 1.41246378 141.839783 23.114439 127.355667 1.669841 0.000000
223 8.4740 867.067066 5.948876 1.41246271 141.889816 23.121580 127.361816 1.669818 0.000000
224 8.1168 867.075183 5.948876 1.41246223 141.937744 23.128874 127.367943 1.669796 0.000000
225 8.4072 867.083590 5.948830 1.41246176 141.987381 23.136435 127.374298 1.669772 0.000000
226 8.4744 867.092065 5.948830 1.41246128 142.037384 23.144333 127.380920 1.669748 0.000000
227 8.2608 867.100325 5.948783 1.41246080 142.086105 23.152033 127.387405 1.669725 0.000000
228 8.4106 867.108736 5.948783 1.41246033 142.135712 23.159903 127.394196 1.669701 0.000000
229 8.0997 867.116836 5.948783 1.41245985 142.183502 23.167479 127.400742 1.669677 0.000000
230 8.6137 867.125450 5.948783 1.41245937 142.234283 23.175312 127.407890 1.669652 0.000000
231 8.0685 867.133518 5.948737 1.41245890 142.281845 23.182640 127.414581 1.669629 0.000000
232 8.5928 867.142111 5.948737 1.41245842 142.332489 23.189991 127.421867 1.669604 0.000000
233 8.0715 867.150182 5.948690 1.41245794 142.380051 23.196882 127.428703 1.669580 0.000000
234 8.3181 867.158500 5.948690 1.41245747 142.429077 23.203342 127.435867 1.669555 0.000000
235 8.3351 867.166835 5.948690 1.41245699 142.478180 23.209799 127.443047 1.669530 0.000000
236 8.4429 867.175278 5.948690 1.41245663 142.527924 23.215527 127.450409 1.669504 0.000000
