# call qx qy qz carve_dist ground_y above_ground path_m path_measured darkness
2928 788.089 38.342 267.776 -0.963661 40.603 0 36.778 1 1.000000
2929 788.089 38.342 267.776 -0.963661 40.603 0 36.778 1 1.000000
2930 788.065 38.349 267.763 -0.963684 40.612 0 36.807 1 1.000000
2931 788.040 38.355 267.750 -0.963707 40.621 0 36.835 1 1.000000
2932 788.040 38.355 267.750 -0.963707 40.621 0 36.835 1 1.000000
2933 788.015 38.361 267.737 -0.963730 40.630 0 36.864 1 1.000000
2934 788.015 38.361 267.737 -0.963730 40.630 0 36.864 1 1.000000
2935 787.991 38.368 267.723 -0.963749 40.639 0 36.893 1 1.000000
2936 787.991 38.368 267.723 -0.963749 40.639 0 36.893 1 1.000000
2937 787.966 38.374 267.710 -0.963776 40.648 0 36.921 1 1.000000
2938 787.966 38.374 267.710 -0.963776 40.648 0 36.921 1 1.000000
2939 787.941 38.380 267.697 -0.963795 40.657 0 36.950 1 1.000000
2940 787.941 38.380 267.697 -0.963795 40.657 0 36.950 1 1.000000
2941 787.941 38.380 267.697 -0.963795 40.657 0 36.950 1 1.000000
2942 787.917 38.387 267.684 -0.963821 40.666 0 36.979 1 1.000000
2943 787.917 38.387 267.684 -0.963821 40.666 0 36.979 1 1.000000
2944 787.892 38.393 267.670 -0.963840 40.675 0 37.007 1 1.000000
2945 787.892 38.393 267.670 -0.963840 40.675 0 37.007 1 1.000000
2946 787.867 38.399 267.657 -0.963867 40.684 0 37.036 1 1.000000
2947 787.867 38.399 267.657 -0.963867 40.684 0 37.036 1 1.000000
2948 787.843 38.406 267.644 -0.963886 40.693 0 37.065 1 1.000000
2949 787.843 38.406 267.644 -0.963886 40.693 0 37.065 1 1.000000
2950 787.818 38.412 267.631 -0.963913 40.702 0 37.093 1 1.000000
2951 787.818 38.412 267.631 -0.963913 40.702 0 37.093 1 1.000000
2952 787.793 38.418 267.618 -0.963932 40.711 0 37.122 1 1.000000
2953 787.793 38.418 267.618 -0.963932 40.711 0 37.122 1 1.000000
2954 787.769 38.425 267.604 -0.963955 40.720 0 37.151 1 1.000000
2955 787.769 38.425 267.604 -0.963955 40.720 0 37.151 1 1.000000
2956 787.744 38.431 267.591 -0.963978 40.729 0 37.180 1 1.000000
2957 787.744 38.431 267.591 -0.963978 40.729 0 37.180 1 1.000000
2958 787.719 38.437 267.578 -0.964005 40.739 0 37.208 1 1.000000
2959 787.719 38.437 267.578 -0.964005 40.739 0 37.208 1 1.000000
2960 787.695 38.443 267.565 -0.964024 40.748 0 37.237 1 1.000000
2961 787.695 38.443 267.565 -0.964024 40.748 0 37.237 1 1.000000
2962 787.670 38.450 267.552 -0.964046 40.757 0 37.266 1 1.000000
2963 787.670 38.450 267.552 -0.964046 40.757 0 37.266 1 1.000000
2964 787.645 38.456 267.538 -0.964069 40.766 0 37.294 1 1.000000
2965 787.645 38.456 267.538 -0.964069 40.766 0 37.294 1 1.000000
2966 787.621 38.462 267.525 -0.964066 40.775 0 37.323 1 1.000000
2967 787.621 38.462 267.525 -0.964066 40.775 0 37.323 1 1.000000
2968 787.596 38.469 267.512 -0.963997 40.785 0 37.352 1 1.000000
2969 787.596 38.469 267.512 -0.963997 40.785 0 37.352 1 1.000000
2970 787.571 38.475 267.499 -0.963963 40.794 0 37.380 1 1.000000
2971 787.571 38.475 267.499 -0.963963 40.794 0 37.380 1 1.000000
2972 787.547 38.481 267.485 -0.963970 40.803 0 37.409 1 1.000000
2973 787.547 38.481 267.485 -0.963970 40.803 0 37.409 1 1.000000
2974 787.522 38.488 267.472 -0.963970 40.812 0 37.438 1 1.000000
2975 787.522 38.488 267.472 -0.963970 40.812 0 37.438 1 1.000000
2976 787.498 38.494 267.459 -0.963970 40.822 0 37.466 1 1.000000
2977 787.498 38.494 267.459 -0.963970 40.822 0 37.466 1 1.000000
2978 787.473 38.500 267.445 -0.963974 40.831 0 37.495 1 1.000000
2979 787.473 38.500 267.445 -0.963974 40.831 0 37.495 1 1.000000
2980 787.448 38.506 267.432 -0.963936 40.841 0 37.524 1 1.000000
2981 787.448 38.506 267.432 -0.963936 40.841 0 37.524 1 1.000000
2982 787.424 38.513 267.419 -0.963917 40.850 0 37.552 1 1.000000
2983 787.424 38.513 267.419 -0.963917 40.850 0 37.552 1 1.000000
2984 787.399 38.519 267.406 -0.963902 40.859 0 37.581 1 1.000000
2985 787.399 38.519 267.406 -0.963902 40.859 0 37.581 1 1.000000
2986 787.374 38.525 267.392 -0.963882 40.869 0 37.610 1 1.000000
2987 787.374 38.525 267.392 -0.963882 40.869 0 37.610 1 1.000000
2988 787.350 38.532 267.379 -0.963867 40.878 0 37.638 1 1.000000
2989 787.350 38.532 267.379 -0.963867 40.878 0 37.638 1 1.000000
2990 787.325 38.538 267.366 -0.963852 40.887 0 37.667 1 1.000000
2991 787.325 38.538 267.366 -0.963852 40.887 0 37.667 1 1.000000
2992 787.300 38.544 267.353 -0.963833 40.897 0 37.696 1 1.000000
2993 787.300 38.544 267.353 -0.963833 40.897 0 37.696 1 1.000000
2994 787.276 38.550 267.339 -0.963818 40.906 0 37.724 1 1.000000
2995 787.276 38.550 267.339 -0.963818 40.906 0 37.724 1 1.000000
2996 787.251 38.557 267.326 -0.963799 40.916 0 37.753 1 1.000000
2997 787.251 38.557 267.326 -0.963799 40.916 0 37.753 1 1.000000
2998 787.226 38.563 267.313 -0.963783 40.925 0 37.782 1 1.000000
2999 787.226 38.563 267.313 -0.963783 40.925 0 37.782 1 1.000000
3000 787.202 38.569 267.300 -0.963768 40.935 0 37.810 1 1.000000
3001 787.202 38.569 267.300 -0.963768 40.935 0 37.810 1 1.000000
3002 787.177 38.576 267.287 -0.963753 40.944 0 37.839 1 1.000000
3003 787.177 38.576 267.287 -0.963753 40.944 0 37.839 1 1.000000
3004 787.152 38.582 267.274 -0.963734 40.953 0 37.868 1 1.000000
3005 787.152 38.582 267.274 -0.963734 40.953 0 37.868 1 1.000000
3006 787.128 38.588 267.260 -0.963718 40.963 0 37.896 1 1.000000
3007 787.128 38.588 267.260 -0.963718 40.963 0 37.896 1 1.000000
3008 787.103 38.594 267.247 -0.963699 40.972 0 37.925 1 1.000000
3009 787.103 38.594 267.247 -0.963699 40.972 0 37.925 1 1.000000
3010 787.078 38.601 267.234 -0.963684 40.981 0 37.954 1 1.000000
3011 787.078 38.601 267.234 -0.963684 40.981 0 37.954 1 1.000000
3012 787.053 38.607 267.221 -0.963669 40.991 0 37.983 1 1.000000
3013 787.053 38.607 267.221 -0.963669 40.991 0 37.983 1 1.000000
3014 787.029 38.613 267.208 -0.963650 41.000 0 38.011 1 1.000000
3015 787.029 38.613 267.208 -0.963650 41.000 0 38.011 1 1.000000
3016 787.004 38.619 267.195 -0.963631 41.010 0 38.040 1 1.000000
3017 787.004 38.619 267.195 -0.963631 41.010 0 38.040 1 1.000000
3018 786.979 38.626 267.182 -0.963615 41.019 0 38.069 1 1.000000
3019 786.979 38.626 267.182 -0.963615 41.019 0 38.069 1 1.000000
3020 786.955 38.632 267.169 -0.963600 41.028 0 38.097 1 1.000000
3021 786.955 38.632 267.169 -0.963600 41.028 0 38.097 1 1.000000
3022 786.930 38.638 267.156 -0.963581 41.038 0 38.126 1 1.000000
3023 786.930 38.638 267.156 -0.963581 41.038 0 38.126 1 1.000000
3024 786.905 38.645 267.143 -0.963562 41.047 0 38.155 1 1.000000
3025 786.905 38.645 267.143 -0.963562 41.047 0 38.155 1 1.000000
3026 786.880 38.651 267.130 -0.963547 41.057 0 38.183 1 1.000000
3027 786.880 38.651 267.130 -0.963547 41.057 0 38.183 1 1.000000
3028 786.856 38.657 267.116 -0.963528 41.066 0 38.212 1 1.000000
3029 786.856 38.657 267.116 -0.963528 41.066 0 38.212 1 1.000000
3030 786.831 38.663 267.103 -0.963512 41.076 0 38.241 1 1.000000
3031 786.831 38.663 267.103 -0.963512 41.076 0 38.241 1 1.000000
3032 786.806 38.670 267.090 -0.963497 41.085 0 38.269 1 1.000000
3033 786.806 38.670 267.090 -0.963497 41.085 0 38.269 1 1.000000
3034 786.781 38.676 267.077 -0.963478 41.095 0 38.298 1 1.000000
3035 786.781 38.676 267.077 -0.963478 41.095 0 38.298 1 1.000000
3036 786.757 38.682 267.064 -0.963459 41.105 0 38.327 1 1.000000
3037 786.757 38.682 267.064 -0.963459 41.105 0 38.327 1 1.000000
3038 786.732 38.689 267.051 -0.963448 41.114 0 38.355 1 1.000000
3039 786.732 38.689 267.051 -0.963448 41.114 0 38.355 1 1.000000
3040 786.707 38.695 267.038 -0.963428 41.124 0 38.384 1 1.000000
3041 786.707 38.695 267.038 -0.963428 41.124 0 38.384 1 1.000000
3042 786.683 38.701 267.025 -0.963409 41.133 0 38.413 1 1.000000
3043 786.683 38.701 267.025 -0.963409 41.133 0 38.413 1 1.000000
3044 786.658 38.707 267.012 -0.963394 41.143 0 38.441 1 1.000000
3045 786.658 38.707 267.012 -0.963394 41.143 0 38.441 1 1.000000
3046 786.633 38.714 266.999 -0.963379 41.153 0 38.470 1 1.000000
3047 786.633 38.714 266.999 -0.963379 41.153 0 38.470 1 1.000000
3048 786.608 38.720 266.986 -0.963360 41.162 0 38.499 1 1.000000
3049 786.608 38.720 266.986 -0.963360 41.162 0 38.499 1 1.000000
3050 786.584 38.726 266.972 -0.963345 41.172 0 38.527 1 1.000000
3051 786.584 38.726 266.972 -0.963345 41.172 0 38.527 1 1.000000
3052 786.559 38.733 266.959 -0.963326 41.182 0 38.556 1 1.000000
3053 786.559 38.733 266.959 -0.963326 41.182 0 38.556 1 1.000000
3054 786.534 38.739 266.946 -0.963364 41.191 0 38.585 1 1.000000
3055 786.534 38.739 266.946 -0.963364 41.191 0 38.585 1 1.000000
3056 786.510 38.745 266.933 -0.963383 41.201 0 38.613 1 1.000000
3057 786.510 38.745 266.933 -0.963383 41.201 0 38.613 1 1.000000
3058 786.485 38.751 266.920 -0.963406 41.211 0 38.642 1 1.000000
3059 786.485 38.751 266.920 -0.963406 41.211 0 38.642 1 1.000000
3060 786.460 38.758 266.907 -0.963428 41.220 0 38.671 1 1.000000
3061 786.460 38.758 266.907 -0.963428 41.220 0 38.671 1 1.000000
3062 786.435 38.764 266.894 -0.963448 41.230 0 38.699 1 1.000000
3063 786.435 38.764 266.894 -0.963448 41.230 0 38.699 1 1.000000
3064 786.411 38.770 266.881 -0.963470 41.240 0 38.728 1 1.000000
3065 786.411 38.770 266.881 -0.963470 41.240 0 38.728 1 1.000000
3066 786.386 38.777 266.868 -0.963493 41.250 0 38.757 1 1.000000
3067 786.386 38.777 266.868 -0.963493 41.250 0 38.757 1 1.000000
3068 786.361 38.783 266.855 -0.963512 41.260 0 38.785 1 1.000000
3069 786.361 38.783 266.855 -0.963512 41.260 0 38.785 1 1.000000
3070 786.337 38.789 266.842 -0.963535 41.269 0 38.814 1 1.000000
3071 786.337 38.789 266.842 -0.963535 41.269 0 38.814 1 1.000000
3072 786.312 38.796 266.828 -0.963558 41.279 0 38.843 1 1.000000
3073 786.312 38.796 266.828 -0.963558 41.279 0 38.843 1 1.000000
3074 786.287 38.802 266.815 -0.963581 41.289 0 38.871 1 1.000000
3075 786.287 38.802 266.815 -0.963581 41.289 0 38.871 1 1.000000
3076 786.262 38.808 266.802 -0.963596 41.299 0 38.900 1 1.000000
3077 786.262 38.808 266.802 -0.963596 41.299 0 38.900 1 1.000000
3078 786.238 38.815 266.789 -0.963619 41.309 0 38.929 1 1.000000
3079 786.238 38.815 266.789 -0.963619 41.309 0 38.929 1 1.000000
3080 786.213 38.821 266.776 -0.963642 41.319 0 38.957 1 1.000000
3081 786.213 38.821 266.776 -0.963642 41.319 0 38.957 1 1.000000
3082 786.188 38.827 266.763 -0.963665 41.329 0 38.986 1 1.000000
3083 786.188 38.827 266.763 -0.963665 41.329 0 38.986 1 1.000000
3084 786.164 38.834 266.750 -0.963684 41.338 0 39.015 1 1.000000
3085 786.164 38.834 266.750 -0.963684 41.338 0 39.015 1 1.000000
3086 786.139 38.840 266.737 -0.963707 41.348 0 39.043 1 1.000000
3087 786.139 38.840 266.737 -0.963707 41.348 0 39.043 1 1.000000
3088 786.114 38.846 266.724 -0.963730 41.358 0 39.072 1 1.000000
3089 786.114 38.846 266.724 -0.963730 41.358 0 39.072 1 1.000000
3090 786.089 38.853 266.711 -0.963749 41.368 0 39.101 1 1.000000
3091 786.089 38.853 266.711 -0.963749 41.368 0 39.101 1 1.000000
3092 786.065 38.859 266.698 -0.963772 41.378 0 39.129 1 1.000000
3093 786.065 38.859 266.698 -0.963772 41.378 0 39.129 1 1.000000
3094 786.040 38.865 266.684 -0.963795 41.388 0 39.158 1 1.000000
3095 786.040 38.865 266.684 -0.963795 41.388 0 39.158 1 1.000000
3096 786.015 38.872 266.671 -0.963818 41.398 0 39.187 1 1.000000
3097 786.015 38.872 266.671 -0.963818 41.398 0 39.187 1 1.000000
3098 785.990 38.878 266.658 -0.963837 41.408 0 39.215 1 1.000000
3099 785.990 38.878 266.658 -0.963837 41.408 0 39.215 1 1.000000
3100 785.966 38.884 266.645 -0.963860 41.418 0 39.244 1 1.000000
3101 785.966 38.884 266.645 -0.963860 41.418 0 39.244 1 1.000000
3102 785.941 38.891 266.632 -0.963882 41.428 0 39.273 1 1.000000
3103 785.941 38.891 266.632 -0.963882 41.428 0 39.273 1 1.000000
3104 785.916 38.897 266.619 -0.963905 41.439 0 39.301 1 1.000000
3105 785.916 38.897 266.619 -0.963905 41.439 0 39.301 1 1.000000
3106 785.892 38.903 266.606 -0.963924 41.449 0 39.330 1 1.000000
3107 785.892 38.903 266.606 -0.963924 41.449 0 39.330 1 1.000000
3108 785.867 38.910 266.593 -0.963943 41.459 0 39.359 1 1.000000
3109 785.867 38.910 266.593 -0.963943 41.459 0 39.359 1 1.000000
3110 785.842 38.916 266.580 -0.963970 41.469 0 39.388 1 1.000000
3111 785.842 38.916 266.580 -0.963970 41.469 0 39.388 1 1.000000
3112 785.817 38.922 266.567 -0.963989 41.479 0 39.416 1 1.000000
3113 785.817 38.922 266.567 -0.963989 41.479 0 39.416 1 1.000000
3114 785.793 38.928 266.553 -0.964008 41.489 0 39.445 1 1.000000
3115 785.793 38.928 266.553 -0.964008 41.489 0 39.445 1 1.000000
3116 785.768 38.935 266.540 -0.964031 41.499 0 39.474 1 1.000000
3117 785.768 38.935 266.540 -0.964031 41.499 0 39.474 1 1.000000
3118 785.743 38.941 266.527 -0.964020 41.510 0 39.502 1 1.000000
3119 785.743 38.941 266.527 -0.964020 41.510 0 39.502 1 1.000000
3120 785.719 38.947 266.514 -0.963947 41.520 0 39.531 1 1.000000
3121 785.719 38.947 266.514 -0.963947 41.520 0 39.531 1 1.000000
3122 785.694 38.954 266.501 -0.963894 41.530 0 39.560 1 1.000000
3123 785.694 38.954 266.501 -0.963894 41.530 0 39.560 1 1.000000
3124 785.669 38.960 266.488 -0.963844 41.540 0 39.588 1 1.000000
3125 785.669 38.960 266.488 -0.963844 41.540 0 39.588 1 1.000000
3126 785.644 38.966 266.475 -0.963791 41.551 0 39.617 1 1.000000
3127 785.644 38.966 266.475 -0.963791 41.551 0 39.617 1 1.000000
3128 785.620 38.972 266.462 -0.963741 41.561 0 39.646 1 1.000000
3129 785.620 38.972 266.462 -0.963741 41.561 0 39.646 1 1.000000
3130 785.595 38.979 266.448 -0.963692 41.571 0 39.674 1 1.000000
3131 785.595 38.979 266.448 -0.963692 41.571 0 39.674 1 1.000000
3132 785.570 38.985 266.435 -0.963638 41.582 0 39.703 1 1.000000
3133 785.570 38.985 266.435 -0.963638 41.582 0 39.703 1 1.000000
3134 785.546 38.991 266.422 -0.963589 41.592 0 39.732 1 1.000000
3135 785.521 38.997 266.409 -0.963539 41.602 0 39.760 1 1.000000
3136 785.496 39.004 266.396 -0.963490 41.613 0 39.789 1 1.000000
3137 785.471 39.010 266.383 -0.963436 41.623 0 39.818 1 1.000000
3138 785.471 39.010 266.383 -0.963436 41.623 0 39.818 1 1.000000
3139 785.447 39.016 266.369 -0.963387 41.634 0 39.847 1 1.000000
3140 785.447 39.016 266.369 -0.963387 41.634 0 39.847 1 1.000000
3141 785.422 39.023 266.356 -0.963779 41.644 0 39.875 1 1.000000
3142 785.422 39.023 266.356 -0.963779 41.644 0 39.875 1 1.000000
3143 785.397 39.029 266.343 -0.963760 41.655 0 39.904 1 1.000000
3144 785.397 39.029 266.343 -0.963760 41.655 0 39.904 1 1.000000
3145 785.373 39.036 266.330 -0.963982 41.665 0 39.932 1 1.000000
3146 785.373 39.036 266.330 -0.963982 41.665 0 39.932 1 1.000000
3147 785.348 39.042 266.317 -0.964191 41.675 0 39.961 1 1.000000
3148 785.348 39.042 266.317 -0.964191 41.675 0 39.961 1 1.000000
3149 785.323 39.048 266.304 -0.964062 41.686 0 39.990 1 1.000000
3150 785.323 39.048 266.304 -0.964062 41.686 0 39.990 1 1.000000
3151 785.299 39.054 266.291 -0.963951 41.696 0 40.018 1 1.000000
3152 785.299 39.054 266.291 -0.963951 41.696 0 40.018 1 1.000000
3153 785.274 39.061 266.278 -0.963840 41.707 0 40.047 1 1.000000
3154 785.274 39.061 266.278 -0.963840 41.707 0 40.047 1 1.000000
3155 785.249 39.067 266.265 -0.963737 41.717 0 40.076 1 1.000000
3156 785.249 39.067 266.265 -0.963737 41.717 0 40.076 1 1.000000
3157 785.224 39.073 266.252 -0.963634 41.728 0 40.105 1 1.000000
3158 785.224 39.073 266.252 -0.963634 41.728 0 40.105 1 1.000000
3159 785.200 39.079 266.238 -0.963524 41.739 0 40.133 1 1.000000
3160 785.200 39.079 266.238 -0.963524 41.739 0 40.133 1 1.000000
3161 785.175 39.085 266.225 -0.963417 41.749 0 40.162 1 1.000000
3162 785.175 39.085 266.225 -0.963417 41.749 0 40.162 1 1.000000
3163 785.150 39.092 266.212 -0.963310 41.760 0 40.191 1 1.000000
3164 785.150 39.092 266.212 -0.963310 41.760 0 40.191 1 1.000000
3165 785.125 39.098 266.199 -0.963203 41.770 0 40.219 1 1.000000
3166 785.125 39.098 266.199 -0.963203 41.770 0 40.219 1 1.000000
3167 785.100 39.104 266.186 -0.963093 41.781 0 40.248 1 1.000000
3168 785.100 39.104 266.186 -0.963093 41.781 0 40.248 1 1.000000
3169 785.076 39.110 266.173 -0.962990 41.792 0 40.277 1 1.000000
3170 785.076 39.110 266.173 -0.962990 41.792 0 40.277 1 1.000000
3171 785.051 39.116 266.160 -0.962883 41.802 0 40.306 1 1.000000
3172 785.051 39.116 266.160 -0.962883 41.802 0 40.306 1 1.000000
3173 785.026 39.123 266.147 -0.962772 41.813 0 40.334 1 1.000000
3174 785.026 39.123 266.147 -0.962772 41.813 0 40.334 1 1.000000
3175 785.001 39.129 266.133 -0.962669 41.824 0 40.363 1 1.000000
3176 785.001 39.129 266.133 -0.962669 41.824 0 40.363 1 1.000000
3177 784.977 39.135 266.120 -0.962559 41.834 0 40.392 1 1.000000
3178 784.977 39.135 266.120 -0.962559 41.834 0 40.392 1 1.000000
3179 784.952 39.141 266.107 -0.962528 41.845 0 40.420 1 1.000000
3180 784.952 39.141 266.107 -0.962528 41.845 0 40.420 1 1.000000
3181 784.927 39.148 266.094 -0.962467 41.856 0 40.449 1 1.000000
3182 784.927 39.148 266.094 -0.962467 41.856 0 40.449 1 1.000000
3183 784.902 39.154 266.081 -0.962406 41.867 0 40.478 1 1.000000
3184 784.902 39.154 266.081 -0.962406 41.867 0 40.478 1 1.000000
3185 784.878 39.160 266.068 -0.962345 41.878 0 40.506 1 1.000000
3186 784.878 39.160 266.068 -0.962345 41.878 0 40.506 1 1.000000
3187 784.853 39.166 266.055 -0.962288 41.889 0 40.535 1 1.000000
3188 784.853 39.166 266.055 -0.962288 41.889 0 40.535 1 1.000000
3189 784.828 39.172 266.041 -0.962231 41.899 0 40.564 1 1.000000
3190 784.828 39.172 266.041 -0.962231 41.899 0 40.564 1 1.000000
3191 784.803 39.179 266.028 -0.962170 41.910 0 40.593 1 1.000000
3192 784.803 39.179 266.028 -0.962170 41.910 0 40.593 1 1.000000
3193 784.779 39.185 266.015 -0.962109 41.921 0 40.621 1 1.000000
3194 784.779 39.185 266.015 -0.962109 41.921 0 40.621 1 1.000000
3195 784.754 39.191 266.002 -0.962048 41.932 0 40.650 1 1.000000
3196 784.754 39.191 266.002 -0.962048 41.932 0 40.650 1 1.000000
3197 784.729 39.197 265.989 -0.961987 41.943 0 40.679 1 1.000000
3198 784.729 39.197 265.989 -0.961987 41.943 0 40.679 1 1.000000
3199 784.705 39.204 265.976 -0.961926 41.954 0 40.707 1 1.000000
3200 784.705 39.204 265.976 -0.961926 41.954 0 40.707 1 1.000000
3201 784.680 39.210 265.962 -0.961864 41.965 0 40.736 1 1.000000
3202 784.680 39.210 265.962 -0.961864 41.965 0 40.736 1 1.000000
3203 784.655 39.216 265.949 -0.961803 41.976 0 40.765 1 1.000000
3204 784.655 39.216 265.949 -0.961803 41.976 0 40.765 1 1.000000
3205 784.630 39.222 265.936 -0.961746 41.987 0 40.793 1 1.000000
3206 784.630 39.222 265.936 -0.961746 41.987 0 40.793 1 1.000000
3207 784.606 39.229 265.923 -0.961685 41.998 0 40.822 1 1.000000
3208 784.606 39.229 265.923 -0.961685 41.998 0 40.822 1 1.000000
3209 784.581 39.235 265.910 -0.961624 42.009 0 40.851 1 1.000000
3210 784.581 39.235 265.910 -0.961624 42.009 0 40.851 1 1.000000
3211 784.556 39.241 265.897 -0.961563 42.020 0 40.879 1 1.000000
3212 784.556 39.241 265.897 -0.961563 42.020 0 40.879 1 1.000000
3213 784.532 39.247 265.884 -0.961555 42.031 0 40.908 1 1.000000
3214 784.532 39.247 265.884 -0.961555 42.031 0 40.908 1 1.000000
3215 784.507 39.254 265.870 -0.961521 42.042 0 40.937 1 1.000000
3216 784.507 39.254 265.870 -0.961521 42.042 0 40.937 1 1.000000
3217 784.482 39.260 265.857 -0.961491 42.053 0 40.965 1 1.000000
3218 784.482 39.260 265.857 -0.961491 42.053 0 40.965 1 1.000000
3219 784.457 39.266 265.844 -0.961468 42.064 0 40.994 1 1.000000
3220 784.457 39.266 265.844 -0.961468 42.064 0 40.994 1 1.000000
3221 784.433 39.273 265.831 -0.961433 42.076 0 41.023 1 1.000000
3222 784.433 39.273 265.831 -0.961433 42.076 0 41.023 1 1.000000
3223 784.408 39.279 265.818 -0.961407 42.087 0 41.052 1 1.000000
3224 784.408 39.279 265.818 -0.961407 42.087 0 41.052 1 1.000000
3225 784.383 39.285 265.805 -0.961376 42.098 0 41.080 1 1.000000
3226 784.383 39.285 265.805 -0.961376 42.098 0 41.080 1 1.000000
3227 784.359 39.291 265.792 -0.961346 42.109 0 41.109 1 1.000000
3228 784.359 39.291 265.792 -0.961346 42.109 0 41.109 1 1.000000
3229 784.334 39.298 265.779 -0.961319 42.120 0 41.138 1 1.000000
3230 784.334 39.298 265.779 -0.961319 42.120 0 41.138 1 1.000000
3231 784.309 39.304 265.765 -0.961288 42.132 0 41.166 1 1.000000
3232 784.309 39.304 265.765 -0.961288 42.132 0 41.166 1 1.000000
3233 784.284 39.310 265.752 -0.961262 42.143 0 41.195 1 1.000000
3234 784.260 39.316 265.739 -0.961227 42.154 0 41.224 1 1.000000
3235 784.260 39.316 265.739 -0.961227 42.154 0 41.224 1 1.000000
3236 784.235 39.323 265.726 -0.961201 42.165 0 41.252 1 1.000000
3237 784.210 39.329 265.713 -0.961170 42.177 0 41.281 1 1.000000
3238 784.210 39.329 265.713 -0.961170 42.177 0 41.281 1 1.000000
3239 784.185 39.335 265.700 -0.961140 42.188 0 41.310 1 1.000000
3240 784.161 39.341 265.687 -0.961109 42.199 0 41.338 1 1.000000
3241 784.161 39.341 265.687 -0.961109 42.199 0 41.338 1 1.000000
3242 784.136 39.348 265.674 -0.961082 42.211 0 41.367 1 1.000000
3243 784.111 39.354 265.660 -0.961052 42.222 0 41.396 1 1.000000
3244 784.111 39.354 265.660 -0.961052 42.222 0 41.396 1 1.000000
3245 784.087 39.360 265.647 -0.961021 42.233 0 41.424 1 1.000000
3246 784.087 39.360 265.647 -0.961021 42.233 0 41.424 1 1.000000
3247 784.062 39.367 265.634 -0.960991 42.245 0 41.453 1 1.000000
3248 784.037 39.373 265.621 -0.960964 42.256 0 41.482 1 1.000000
3249 784.037 39.373 265.621 -0.960964 42.256 0 41.482 1 1.000000
3250 784.012 39.379 265.608 -0.960934 42.267 0 41.510 1 1.000000
3251 783.988 39.385 265.595 -0.960903 42.279 0 41.539 1 1.000000
3252 783.988 39.385 265.595 -0.960903 42.279 0 41.539 1 1.000000
3253 783.963 39.392 265.582 -0.960876 42.290 0 41.568 1 1.000000
3254 783.938 39.398 265.569 -0.960846 42.302 0 41.596 1 1.000000
3255 783.938 39.398 265.569 -0.960846 42.302 0 41.596 1 1.000000
3256 783.914 39.404 265.555 -0.960815 42.313 0 41.625 1 1.000000
3257 783.914 39.404 265.555 -0.960815 42.313 0 41.625 1 1.000000
3258 783.889 39.410 265.542 -0.960785 42.325 0 41.654 1 1.000000
3259 783.864 39.417 265.529 -0.960918 42.337 0 41.683 1 1.000000
3260 783.839 39.423 265.516 -0.960770 42.348 0 41.711 1 1.000000
3261 783.839 39.423 265.516 -0.960770 42.348 0 41.711 1 1.000000
3262 783.815 39.429 265.503 -0.960754 42.360 0 41.740 1 1.000000
3263 783.815 39.429 265.503 -0.960754 42.360 0 41.740 1 1.000000
3264 783.790 39.436 265.490 -0.960747 42.371 0 41.769 1 1.000000
3265 783.765 39.442 265.477 -0.960743 42.383 0 41.797 1 1.000000
3266 783.765 39.442 265.477 -0.960743 42.383 0 41.797 1 1.000000
3267 783.741 39.448 265.464 -0.960739 42.395 0 41.826 1 1.000000
3268 783.741 39.448 265.464 -0.960739 42.395 0 41.826 1 1.000000
3269 783.716 39.455 265.450 -0.960732 42.406 0 41.855 1 1.000000
3270 783.716 39.455 265.450 -0.960732 42.406 0 41.855 1 1.000000
3271 783.716 39.455 265.450 -0.960732 42.406 0 41.855 1 1.000000
3272 783.691 39.461 265.437 -0.960728 42.418 0 41.883 1 1.000000
3273 783.691 39.461 265.437 -0.960728 42.418 0 41.883 1 1.000000
3274 783.666 39.467 265.424 -0.960724 42.430 0 41.912 1 1.000000
3275 783.666 39.467 265.424 -0.960724 42.430 0 41.912 1 1.000000
3276 783.642 39.473 265.411 -0.960716 42.441 0 41.941 1 1.000000
3277 783.617 39.480 265.398 -0.960712 42.453 0 41.969 1 1.000000
3278 783.617 39.480 265.398 -0.960712 42.453 0 41.969 1 1.000000
3279 783.617 39.480 265.398 -0.960712 42.453 0 41.969 1 1.000000
3280 783.592 39.486 265.385 -0.960705 42.465 0 41.998 1 1.000000
3281 783.592 39.486 265.385 -0.960705 42.465 0 41.998 1 1.000000
3282 783.568 39.492 265.372 -0.960697 42.477 0 42.027 1 1.000000
3283 783.568 39.492 265.372 -0.960697 42.477 0 42.027 1 1.000000
3284 783.543 39.499 265.359 -0.960651 42.488 0 42.055 1 1.000000
3285 783.543 39.499 265.359 -0.960651 42.488 0 42.055 1 1.000000
3286 783.518 39.505 265.345 -0.960609 42.500 0 42.084 1 1.000000
3287 783.518 39.505 265.345 -0.960609 42.500 0 42.084 1 1.000000
3288 783.493 39.511 265.332 -0.960564 42.512 0 42.113 1 1.000000
3289 783.493 39.511 265.332 -0.960564 42.512 0 42.113 1 1.000000
3290 783.469 39.517 265.319 -0.960522 42.524 0 42.141 1 1.000000
3291 783.469 39.517 265.319 -0.960522 42.524 0 42.141 1 1.000000
3292 783.444 39.524 265.306 -0.960476 42.536 0 42.170 1 1.000000
3293 783.444 39.524 265.306 -0.960476 42.536 0 42.170 1 1.000000
3294 783.419 39.530 265.293 -0.960434 42.548 0 42.199 1 1.000000
