# Daggerfall N per-frame ENVIRONMENT log -- one line per
# PRESENTED frame, taken at the set_environment() call.
# frame dark lights sun_x sun_y sun_z sun_lum amb_lum moon_light eye_x eye_y eye_z
115 0.000000 0 0.7782 0.5280 0.3400 0.9627 0.3586 0.0000 803.903 27.147 294.674
116 0.000000 0 0.7781 0.5281 0.3400 0.9627 0.3586 0.0000 803.973 27.170 294.620
117 0.000000 0 0.7780 0.5283 0.3400 0.9627 0.3586 0.0000 804.049 27.198 294.563
118 0.000000 0 0.7780 0.5284 0.3400 0.9627 0.3586 0.0000 804.124 27.230 294.510
119 0.000000 0 0.7779 0.5285 0.3400 0.9627 0.3586 0.0000 804.203 27.271 294.455
120 0.000000 0 0.7779 0.5286 0.3400 0.9627 0.3586 0.0000 804.264 27.305 294.414
121 0.000000 0 0.7778 0.5287 0.3399 0.9627 0.3586 0.0000 804.340 27.347 294.365
122 0.000000 0 0.7777 0.5288 0.3399 0.9627 0.3586 0.0000 804.428 27.393 294.308
123 0.000000 0 0.7777 0.5288 0.3399 0.9627 0.3586 0.0000 804.435 27.396 294.303
124 0.000000 0 0.7777 0.5288 0.3399 0.9627 0.3586 0.0000 804.438 27.398 294.302
125 0.000000 0 0.7777 0.5289 0.3399 0.9627 0.3586 0.0000 804.507 27.428 294.257
126 0.000000 0 0.7776 0.5290 0.3399 0.9627 0.3586 0.0000 804.602 27.462 294.195
127 0.000000 0 0.7775 0.5291 0.3399 0.9627 0.3586 0.0000 804.690 27.490 294.134
128 0.000000 0 0.7774 0.5292 0.3399 0.9627 0.3586 0.0000 804.760 27.514 294.085
129 0.000000 0 0.7774 0.5293 0.3398 0.9627 0.3586 0.0000 804.835 27.546 294.029
130 0.000000 0 0.7773 0.5294 0.3398 0.9627 0.3586 0.0000 804.893 27.576 293.983
131 0.000000 0 0.7773 0.5295 0.3398 0.9627 0.3586 0.0000 804.943 27.606 293.942
132 0.000000 0 0.7772 0.5296 0.3398 0.9627 0.3586 0.0000 804.992 27.636 293.903
133 0.000000 0 0.7772 0.5296 0.3398 0.9627 0.3586 0.0000 804.999 27.641 293.896
134 0.000000 0 0.7772 0.5297 0.3398 0.9627 0.3586 0.0000 805.062 27.681 293.842
135 0.000000 0 0.7771 0.5298 0.3398 0.9627 0.3586 0.0000 805.127 27.721 293.785
136 0.000000 0 0.7770 0.5299 0.3398 0.9627 0.3586 0.0000 805.196 27.757 293.724
137 0.000000 0 0.7769 0.5300 0.3398 0.9627 0.3586 0.0000 805.280 27.794 293.649
138 0.000000 0 0.7769 0.5301 0.3397 0.9627 0.3586 0.0000 805.350 27.822 293.586
139 0.000000 0 0.7768 0.5302 0.3397 0.9627 0.3586 0.0000 805.406 27.844 293.538
140 0.000000 0 0.7768 0.5303 0.3397 0.9627 0.3586 0.0000 805.459 27.868 293.493
141 0.000000 0 0.7767 0.5304 0.3397 0.9627 0.3586 0.0000 805.504 27.891 293.455
142 0.000000 0 0.7767 0.5304 0.3397 0.9627 0.3586 0.0000 805.510 27.894 293.451
143 0.000000 0 0.7767 0.5304 0.3397 0.9627 0.3586 0.0000 805.510 27.894 293.450
144 0.000000 0 0.7767 0.5304 0.3397 0.9627 0.3586 0.0000 805.511 27.894 293.450
145 0.000000 0 0.7767 0.5304 0.3397 0.9627 0.3586 0.0000 805.515 27.897 293.446
146 0.000000 0 0.7766 0.5305 0.3397 0.9627 0.3586 0.0000 805.592 27.942 293.384
147 0.000000 0 0.7766 0.5306 0.3397 0.9627 0.3586 0.0000 805.674 27.993 293.320
148 0.000000 0 0.7765 0.5307 0.3397 0.9627 0.3586 0.0000 805.744 28.037 293.266
149 0.000000 0 0.7764 0.5308 0.3396 0.9627 0.3586 0.0000 805.822 28.081 293.206
150 0.000000 0 0.7763 0.5310 0.3396 0.9627 0.3586 0.0000 805.915 28.125 293.133
151 0.000000 0 0.7763 0.5311 0.3396 0.9627 0.3586 0.0000 806.001 28.160 293.064
152 0.000000 0 0.7762 0.5312 0.3396 0.9627 0.3586 0.0000 806.065 28.186 293.009
