# Daggerfall N per-frame ENVIRONMENT log -- one line per
# PRESENTED frame, taken at the set_environment() call.
# frame dark lights sun_x sun_y sun_z sun_lum amb_lum moon_light eye_x eye_y eye_z
92 0.000000 0 0.7738 0.5350 0.3391 0.9627 0.3586 0.0000 767.603 22.909 321.429
93 0.000000 0 0.7738 0.5351 0.3391 0.9627 0.3586 0.0000 767.603 23.046 321.436
94 0.000000 0 0.7738 0.5351 0.3391 0.9627 0.3586 0.0000 767.603 23.061 321.436
95 0.000000 0 0.7737 0.5351 0.3391 0.9627 0.3586 0.0000 767.603 23.078 321.437
96 0.000000 0 0.7737 0.5352 0.3390 0.9627 0.3586 0.0000 767.603 23.182 321.443
97 0.000000 0 0.7736 0.5353 0.3390 0.9627 0.3586 0.0000 767.604 23.252 321.448
98 0.000000 0 0.7736 0.5354 0.3390 0.9627 0.3586 0.0000 767.606 23.301 321.452
99 0.000000 0 0.7735 0.5355 0.3390 0.9627 0.3586 0.0000 767.609 23.317 321.456
100 0.000000 0 0.7734 0.5356 0.3390 0.9627 0.3586 0.0000 767.612 23.301 321.459
101 0.000000 0 0.7734 0.5357 0.3390 0.9627 0.3586 0.0000 767.616 23.262 321.460
102 0.000000 0 0.7733 0.5358 0.3390 0.9627 0.3586 0.0000 767.621 23.184 321.461
103 0.000000 0 0.7733 0.5359 0.3390 0.9627 0.3586 0.0000 767.627 23.062 321.462
104 0.000000 0 0.7732 0.5359 0.3390 0.9627 0.3586 0.0000 767.628 23.048 321.462
105 0.000000 0 0.7732 0.5359 0.3390 0.9627 0.3586 0.0000 767.629 23.014 321.461
106 0.000000 0 0.7732 0.5360 0.3389 0.9627 0.3586 0.0000 767.636 22.863 321.460
107 0.000000 0 0.7731 0.5361 0.3389 0.9627 0.3586 0.0000 767.641 22.420 321.459
108 0.000000 0 0.7731 0.5362 0.3389 0.9627 0.3586 0.0000 767.654 22.310 321.452
109 0.000000 0 0.7730 0.5363 0.3389 0.9627 0.3586 0.0000 767.657 22.286 321.456
110 0.000000 0 0.7729 0.5364 0.3389 0.9627 0.3586 0.0000 767.660 22.321 321.458
