# call qx qy qz carve_dist ground_y above_ground path_m path_measured darkness
3032 787.473 38.500 267.445 -0.963974 40.831 0 5.965 1 0.000000
3033 787.448 38.506 267.432 -0.963936 40.841 0 5.936 1 0.000000
3034 787.424 38.513 267.419 -0.963917 40.850 0 5.907 1 0.000000
3035 787.424 38.513 267.419 -0.963917 40.850 0 5.907 1 0.000000
3036 787.399 38.519 267.406 -0.963902 40.859 0 5.879 1 0.000000
3037 787.399 38.519 267.406 -0.963902 40.859 0 5.879 1 0.000000
3038 787.399 38.519 267.406 -0.963902 40.859 0 5.879 1 0.000000
3039 787.374 38.525 267.392 -0.963882 40.869 0 5.850 1 0.000000
3040 787.350 38.532 267.379 -0.963867 40.878 0 5.821 1 0.000000
3041 787.350 38.532 267.379 -0.963867 40.878 0 5.821 1 0.000000
3042 787.325 38.538 267.366 -0.963852 40.887 0 5.793 1 0.000000
3043 787.325 38.538 267.366 -0.963852 40.887 0 5.793 1 0.000000
3044 787.300 38.544 267.353 -0.963833 40.897 0 5.764 1 0.000000
3045 787.300 38.544 267.353 -0.963833 40.897 0 5.764 1 0.000000
3046 787.276 38.550 267.339 -0.963818 40.906 0 5.735 1 0.000000
3047 787.251 38.557 267.326 -0.963799 40.916 0 5.706 1 0.000000
3048 787.251 38.557 267.326 -0.963799 40.916 0 5.706 1 0.000000
3049 787.251 38.557 267.326 -0.963799 40.916 0 5.706 1 0.000000
3050 787.226 38.563 267.313 -0.963783 40.925 0 5.678 1 0.000000
3051 787.226 38.563 267.313 -0.963783 40.925 0 5.678 1 0.000000
3052 787.202 38.569 267.300 -0.963768 40.935 0 5.649 1 0.000000
3053 787.202 38.569 267.300 -0.963768 40.935 0 5.649 1 0.000000
3054 787.177 38.576 267.287 -0.963753 40.944 0 5.620 1 0.000000
3055 787.177 38.576 267.287 -0.963753 40.944 0 5.620 1 0.000000
3056 787.152 38.582 267.274 -0.963734 40.953 0 5.592 1 0.000000
3057 787.152 38.582 267.274 -0.963734 40.953 0 5.592 1 0.000000
3058 787.128 38.588 267.260 -0.963718 40.963 0 5.563 1 0.000000
3059 787.103 38.594 267.247 -0.963699 40.972 0 5.534 1 0.000000
3060 787.078 38.601 267.234 -0.963684 40.981 0 5.506 1 0.000000
3061 787.078 38.601 267.234 -0.963684 40.981 0 5.506 1 0.000000
3062 787.053 38.607 267.221 -0.963669 40.991 0 5.477 1 0.000000
3063 787.053 38.607 267.221 -0.963669 40.991 0 5.477 1 0.000000
3064 787.029 38.613 267.208 -0.963650 41.000 0 5.448 1 0.000000
3065 787.004 38.619 267.195 -0.963631 41.010 0 5.420 1 0.000000
3066 787.004 38.619 267.195 -0.963631 41.010 0 5.420 1 0.000000
3067 787.004 38.619 267.195 -0.963631 41.010 0 5.420 1 0.000000
3068 786.979 38.626 267.182 -0.963615 41.019 0 5.391 1 0.000000
3069 786.979 38.626 267.182 -0.963615 41.019 0 5.391 1 0.000000
3070 786.955 38.632 267.169 -0.963600 41.028 0 5.362 1 0.000000
3071 786.930 38.638 267.156 -0.963581 41.038 0 5.334 1 0.000000
3072 786.930 38.638 267.156 -0.963581 41.038 0 5.334 1 0.000000
3073 786.930 38.638 267.156 -0.963581 41.038 0 5.334 1 0.000000
3074 786.880 38.651 267.130 -0.963547 41.057 0 5.276 1 0.000000
3075 786.880 38.651 267.130 -0.963547 41.057 0 5.276 1 0.000000
3076 786.880 38.651 267.130 -0.963547 41.057 0 5.276 1 0.000000
3077 786.856 38.657 267.116 -0.963528 41.066 0 5.248 1 0.000000
3078 786.831 38.663 267.103 -0.963512 41.076 0 5.219 1 0.000000
3079 786.831 38.663 267.103 -0.963512 41.076 0 5.219 1 0.000000
3080 786.806 38.670 267.090 -0.963497 41.085 0 5.190 1 0.000000
3081 786.806 38.670 267.090 -0.963497 41.085 0 5.190 1 0.000000
3082 786.781 38.676 267.077 -0.963478 41.095 0 5.162 1 0.000000
3083 786.781 38.676 267.077 -0.963478 41.095 0 5.162 1 0.000000
3084 786.757 38.682 267.064 -0.963459 41.105 0 5.133 1 0.000000
3085 786.757 38.682 267.064 -0.963459 41.105 0 5.133 1 0.000000
3086 786.732 38.689 267.051 -0.963448 41.114 0 5.104 1 0.000000
3087 786.732 38.689 267.051 -0.963448 41.114 0 5.104 1 0.000000
3088 786.707 38.695 267.038 -0.963428 41.124 0 5.076 1 0.000000
3089 786.683 38.701 267.025 -0.963409 41.133 0 5.047 1 0.000000
3090 786.683 38.701 267.025 -0.963409 41.133 0 5.047 1 0.000000
3091 786.658 38.707 267.012 -0.963394 41.143 0 5.018 1 0.000000
3092 786.658 38.707 267.012 -0.963394 41.143 0 5.018 1 0.000000
3093 786.633 38.714 266.999 -0.963379 41.153 0 4.990 1 0.000000
3094 786.633 38.714 266.999 -0.963379 41.153 0 4.990 1 0.000000
3095 786.608 38.720 266.986 -0.963360 41.162 0 4.961 1 0.000000
3096 786.608 38.720 266.986 -0.963360 41.162 0 4.961 1 0.000000
3097 786.584 38.726 266.972 -0.963345 41.172 0 4.932 1 0.000000
3098 786.584 38.726 266.972 -0.963345 41.172 0 4.932 1 0.000000
3099 786.559 38.733 266.959 -0.963326 41.182 0 4.904 1 0.000000
3100 786.559 38.733 266.959 -0.963326 41.182 0 4.904 1 0.000000
3101 786.534 38.739 266.946 -0.963364 41.191 0 4.875 1 0.000000
3102 786.534 38.739 266.946 -0.963364 41.191 0 4.875 1 0.000000
3103 786.510 38.745 266.933 -0.963383 41.201 0 4.846 1 0.000000
3104 786.485 38.751 266.920 -0.963406 41.211 0 4.818 1 0.000000
3105 786.485 38.751 266.920 -0.963406 41.211 0 4.818 1 0.000000
3106 786.460 38.758 266.907 -0.963428 41.220 0 4.789 1 0.000000
3107 786.460 38.758 266.907 -0.963428 41.220 0 4.789 1 0.000000
3108 786.435 38.764 266.894 -0.963448 41.230 0 4.760 1 0.000000
3109 786.435 38.764 266.894 -0.963448 41.230 0 4.760 1 0.000000
3110 786.411 38.770 266.881 -0.963470 41.240 0 4.732 1 0.000000
3111 786.411 38.770 266.881 -0.963470 41.240 0 4.732 1 0.000000
3112 786.386 38.777 266.868 -0.963493 41.250 0 4.703 1 0.000000
3113 786.361 38.783 266.855 -0.963512 41.260 0 4.674 1 0.000000
3114 786.361 38.783 266.855 -0.963512 41.260 0 4.674 1 0.000000
3115 786.337 38.789 266.842 -0.963535 41.269 0 4.646 1 0.000000
3116 786.337 38.789 266.842 -0.963535 41.269 0 4.646 1 0.000000
3117 786.312 38.796 266.828 -0.963558 41.279 0 4.617 1 0.000000
3118 786.287 38.802 266.815 -0.963581 41.289 0 4.588 1 0.000000
3119 786.262 38.808 266.802 -0.963596 41.299 0 4.560 1 0.000000
3120 786.262 38.808 266.802 -0.963596 41.299 0 4.560 1 0.000000
3121 786.238 38.815 266.789 -0.963619 41.309 0 4.531 1 0.000000
3122 786.238 38.815 266.789 -0.963619 41.309 0 4.531 1 0.000000
3123 786.188 38.827 266.763 -0.963665 41.329 0 4.474 1 0.000000
3124 786.188 38.827 266.763 -0.963665 41.329 0 4.474 1 0.000000
3125 786.164 38.834 266.750 -0.963684 41.338 0 4.445 1 0.000000
3126 786.164 38.834 266.750 -0.963684 41.338 0 4.445 1 0.000000
3127 786.139 38.840 266.737 -0.963707 41.348 0 4.416 1 0.000000
3128 786.139 38.840 266.737 -0.963707 41.348 0 4.416 1 0.000000
3129 786.114 38.846 266.724 -0.963730 41.358 0 4.388 1 0.000000
3130 786.114 38.846 266.724 -0.963730 41.358 0 4.388 1 0.000000
3131 786.089 38.853 266.711 -0.963749 41.368 0 4.359 1 0.000000
3132 786.089 38.853 266.711 -0.963749 41.368 0 4.359 1 0.000000
3133 786.065 38.859 266.698 -0.963772 41.378 0 4.330 1 0.000000
3134 786.065 38.859 266.698 -0.963772 41.378 0 4.330 1 0.000000
3135 786.040 38.865 266.684 -0.963795 41.388 0 4.301 1 0.000000
3136 786.040 38.865 266.684 -0.963795 41.388 0 4.301 1 0.000000
3137 786.015 38.872 266.671 -0.963818 41.398 0 4.273 1 0.000000
3138 785.990 38.878 266.658 -0.963837 41.408 0 4.244 1 0.000000
3139 785.990 38.878 266.658 -0.963837 41.408 0 4.244 1 0.000000
3140 785.966 38.884 266.645 -0.963860 41.418 0 4.215 1 0.000000
3141 785.966 38.884 266.645 -0.963860 41.418 0 4.215 1 0.000000
3142 785.941 38.891 266.632 -0.963882 41.428 0 4.187 1 0.000000
3143 785.941 38.891 266.632 -0.963882 41.428 0 4.187 1 0.000000
3144 785.916 38.897 266.619 -0.963905 41.439 0 4.158 1 0.000000
3145 785.916 38.897 266.619 -0.963905 41.439 0 4.158 1 0.000000
3146 785.892 38.903 266.606 -0.963924 41.449 0 4.129 1 0.000000
3147 785.892 38.903 266.606 -0.963924 41.449 0 4.129 1 0.000000
3148 785.867 38.910 266.593 -0.963943 41.459 0 4.101 1 0.000000
3149 785.867 38.910 266.593 -0.963943 41.459 0 4.101 1 0.000000
3150 785.842 38.916 266.580 -0.963970 41.469 0 4.072 1 0.000000
3151 785.817 38.922 266.567 -0.963989 41.479 0 4.043 1 0.000000
3152 785.817 38.922 266.567 -0.963989 41.479 0 4.043 1 0.000000
3153 785.793 38.928 266.553 -0.964008 41.489 0 4.015 1 0.000000
3154 785.793 38.928 266.553 -0.964008 41.489 0 4.015 1 0.000000
3155 785.768 38.935 266.540 -0.964031 41.499 0 3.986 1 0.000000
3156 785.768 38.935 266.540 -0.964031 41.499 0 3.986 1 0.000000
3157 785.743 38.941 266.527 -0.964020 41.510 0 3.957 1 0.000000
3158 785.669 38.960 266.488 -0.963844 41.540 0 3.871 1 0.000000
3159 785.669 38.960 266.488 -0.963844 41.540 0 3.871 1 0.000000
3160 785.644 38.966 266.475 -0.963791 41.551 0 3.843 1 0.000000
3161 785.620 38.972 266.462 -0.963741 41.561 0 3.814 1 0.000000
3162 785.620 38.972 266.462 -0.963741 41.561 0 3.814 1 0.000000
3163 785.595 38.979 266.448 -0.963692 41.571 0 3.785 1 0.000000
3164 785.595 38.979 266.448 -0.963692 41.571 0 3.785 1 0.000000
3165 785.595 38.979 266.448 -0.963692 41.571 0 3.785 1 0.000000
3166 785.570 38.985 266.435 -0.963638 41.582 0 3.757 1 0.000000
3167 785.546 38.991 266.422 -0.963589 41.592 0 3.728 1 0.000000
3168 785.521 38.997 266.409 -0.963539 41.602 0 3.699 1 0.000000
3169 785.521 38.997 266.409 -0.963539 41.602 0 3.699 1 0.000000
3170 785.496 39.004 266.396 -0.963490 41.613 0 3.670 1 0.000000
3171 785.496 39.004 266.396 -0.963490 41.613 0 3.670 1 0.000000
3172 785.496 39.004 266.396 -0.963490 41.613 0 3.670 1 0.000000
3173 785.471 39.010 266.383 -0.963436 41.623 0 3.642 1 0.000000
3174 785.447 39.016 266.369 -0.963387 41.634 0 3.613 1 0.000000
3175 785.447 39.016 266.369 -0.963387 41.634 0 3.613 1 0.000000
3176 785.422 39.023 266.356 -0.963779 41.644 0 3.584 1 0.000000
3177 785.422 39.023 266.356 -0.963779 41.644 0 3.584 1 0.000000
3178 785.397 39.029 266.343 -0.963760 41.655 0 3.556 1 0.000000
3179 785.397 39.029 266.343 -0.963760 41.655 0 3.556 1 0.000000
3180 785.373 39.036 266.330 -0.963982 41.665 0 3.527 1 0.000000
3181 785.348 39.042 266.317 -0.964191 41.675 0 3.499 1 0.000000
3182 785.348 39.042 266.317 -0.964191 41.675 0 3.499 1 0.000000
3183 785.323 39.048 266.304 -0.964062 41.686 0 3.470 1 0.000000
3184 785.323 39.048 266.304 -0.964062 41.686 0 3.470 1 0.000000
3185 785.299 39.054 266.291 -0.963951 41.696 0 3.441 1 0.000000
3186 785.299 39.054 266.291 -0.963951 41.696 0 3.441 1 0.000000
3187 785.274 39.061 266.278 -0.963840 41.707 0 3.412 1 0.000000
3188 785.274 39.061 266.278 -0.963840 41.707 0 3.412 1 0.000000
3189 785.249 39.067 266.265 -0.963737 41.717 0 3.384 1 0.000000
3190 785.249 39.067 266.265 -0.963737 41.717 0 3.384 1 0.000000
3191 785.224 39.073 266.252 -0.963634 41.728 0 3.355 1 0.000000
3192 785.224 39.073 266.252 -0.963634 41.728 0 3.355 1 0.000000
3193 785.200 39.079 266.238 -0.963524 41.739 0 3.326 1 0.000000
3194 785.200 39.079 266.238 -0.963524 41.739 0 3.326 1 0.000000
3195 785.175 39.085 266.225 -0.963417 41.749 0 3.298 1 0.000000
3196 785.175 39.085 266.225 -0.963417 41.749 0 3.298 1 0.000000
3197 785.150 39.092 266.212 -0.963310 41.760 0 3.269 1 0.000000
3198 785.076 39.110 266.173 -0.962990 41.792 0 3.183 1 0.000000
3199 785.076 39.110 266.173 -0.962990 41.792 0 3.183 1 0.000000
3200 785.051 39.116 266.160 -0.962883 41.802 0 3.154 1 0.000000
3201 785.026 39.123 266.147 -0.962772 41.813 0 3.125 1 0.000000
3202 785.026 39.123 266.147 -0.962772 41.813 0 3.125 1 0.000000
3203 785.001 39.129 266.133 -0.962669 41.824 0 3.097 1 0.000000
3204 785.001 39.129 266.133 -0.962669 41.824 0 3.097 1 0.000000
3205 784.977 39.135 266.120 -0.962559 41.834 0 3.068 1 0.000000
3206 784.977 39.135 266.120 -0.962559 41.834 0 3.068 1 0.000000
3207 784.952 39.141 266.107 -0.962528 41.845 0 3.039 1 0.000000
3208 784.952 39.141 266.107 -0.962528 41.845 0 3.039 1 0.000000
3209 784.927 39.148 266.094 -0.962467 41.856 0 3.010 1 0.000000
3210 784.902 39.154 266.081 -0.962406 41.867 0 2.982 1 0.000000
3211 784.902 39.154 266.081 -0.962406 41.867 0 2.982 1 0.000000
3212 784.878 39.160 266.068 -0.962345 41.878 0 2.953 1 0.000000
3213 784.878 39.160 266.068 -0.962345 41.878 0 2.953 1 0.000000
3214 784.853 39.166 266.055 -0.962288 41.889 0 2.924 1 0.000000
3215 784.853 39.166 266.055 -0.962288 41.889 0 2.924 1 0.000000
3216 784.828 39.172 266.041 -0.962231 41.899 0 2.896 1 0.000000
3217 784.828 39.172 266.041 -0.962231 41.899 0 2.896 1 0.000000
3218 784.803 39.179 266.028 -0.962170 41.910 0 2.867 1 0.000000
3219 784.803 39.179 266.028 -0.962170 41.910 0 2.867 1 0.000000
3220 784.779 39.185 266.015 -0.962109 41.921 0 2.838 1 0.000000
3221 784.779 39.185 266.015 -0.962109 41.921 0 2.838 1 0.000000
3222 784.754 39.191 266.002 -0.962048 41.932 0 2.810 1 0.000000
3223 784.754 39.191 266.002 -0.962048 41.932 0 2.810 1 0.000000
3224 784.754 39.191 266.002 -0.962048 41.932 0 2.810 1 0.000000
3225 784.705 39.204 265.976 -0.961926 41.954 0 2.752 1 0.000000
3226 784.705 39.204 265.976 -0.961926 41.954 0 2.752 1 0.000000
3227 784.705 39.204 265.976 -0.961926 41.954 0 2.752 1 0.000000
3228 784.680 39.210 265.962 -0.961864 41.965 0 2.724 1 0.000000
3229 784.680 39.210 265.962 -0.961864 41.965 0 2.724 1 0.000000
3230 784.655 39.216 265.949 -0.961803 41.976 0 2.695 1 0.000000
3231 784.630 39.222 265.936 -0.961746 41.987 0 2.666 1 0.000000
3232 784.630 39.222 265.936 -0.961746 41.987 0 2.666 1 0.000000
3233 784.630 39.222 265.936 -0.961746 41.987 0 2.666 1 0.000000
3234 784.606 39.229 265.923 -0.961685 41.998 0 2.638 1 0.000000
3235 784.606 39.229 265.923 -0.961685 41.998 0 2.638 1 0.000000
3236 784.581 39.235 265.910 -0.961624 42.009 0 2.609 1 0.000000
3237 784.532 39.247 265.884 -0.961555 42.031 0 2.551 1 0.000000
3238 784.532 39.247 265.884 -0.961555 42.031 0 2.551 1 0.000000
3239 784.507 39.254 265.870 -0.961521 42.042 0 2.523 1 0.000000
3240 784.507 39.254 265.870 -0.961521 42.042 0 2.523 1 0.000000
3241 784.482 39.260 265.857 -0.961491 42.053 0 2.494 1 0.000000
3242 784.457 39.266 265.844 -0.961468 42.064 0 2.465 1 0.000000
3243 784.457 39.266 265.844 -0.961468 42.064 0 2.465 1 0.000000
3244 784.457 39.266 265.844 -0.961468 42.064 0 2.465 1 0.000000
3245 784.433 39.273 265.831 -0.961433 42.076 0 2.437 1 0.000000
3246 784.433 39.273 265.831 -0.961433 42.076 0 2.437 1 0.000000
3247 784.383 39.285 265.805 -0.961376 42.098 0 2.379 1 0.000000
3248 784.383 39.285 265.805 -0.961376 42.098 0 2.379 1 0.000000
3249 784.359 39.291 265.792 -0.961346 42.109 0 2.351 1 0.000000
3250 784.359 39.291 265.792 -0.961346 42.109 0 2.351 1 0.000000
3251 784.334 39.298 265.779 -0.961319 42.120 0 2.322 1 0.000000
3252 784.334 39.298 265.779 -0.961319 42.120 0 2.322 1 0.000000
3253 784.309 39.304 265.765 -0.961288 42.132 0 2.293 1 0.000000
3254 784.309 39.304 265.765 -0.961288 42.132 0 2.293 1 0.000000
3255 784.284 39.310 265.752 -0.961262 42.143 0 2.265 1 0.000000
3256 784.284 39.310 265.752 -0.961262 42.143 0 2.265 1 0.000000
3257 784.260 39.316 265.739 -0.961227 42.154 0 2.236 1 0.000000
3258 784.260 39.316 265.739 -0.961227 42.154 0 2.236 1 0.000000
3259 784.235 39.323 265.726 -0.961201 42.165 0 2.207 1 0.000000
3260 784.235 39.323 265.726 -0.961201 42.165 0 2.207 1 0.000000
3261 784.210 39.329 265.713 -0.961170 42.177 0 2.179 1 0.000000
3262 784.210 39.329 265.713 -0.961170 42.177 0 2.179 1 0.000000
3263 784.185 39.335 265.700 -0.961140 42.188 0 2.150 1 0.000000
3264 784.185 39.335 265.700 -0.961140 42.188 0 2.150 1 0.000000
3265 784.161 39.341 265.687 -0.961109 42.199 0 2.121 1 0.000000
3266 784.161 39.341 265.687 -0.961109 42.199 0 2.121 1 0.000000
3267 784.136 39.348 265.674 -0.961082 42.211 0 2.093 1 0.000000
3268 784.111 39.354 265.660 -0.961052 42.222 0 2.064 1 0.000000
3269 784.111 39.354 265.660 -0.961052 42.222 0 2.064 1 0.000000
3270 784.087 39.360 265.647 -0.961021 42.233 0 2.035 1 0.000000
3271 784.062 39.367 265.634 -0.960991 42.245 0 2.007 1 0.000000
3272 784.062 39.367 265.634 -0.960991 42.245 0 2.007 1 0.000000
3273 784.037 39.373 265.621 -0.960964 42.256 0 1.978 1 0.000000
3274 784.037 39.373 265.621 -0.960964 42.256 0 1.978 1 0.000000
3275 784.012 39.379 265.608 -0.960934 42.267 0 1.949 1 0.000000
3276 783.988 39.385 265.595 -0.960903 42.279 0 1.920 1 0.000000
3277 783.963 39.392 265.582 -0.960876 42.290 0 1.892 1 0.000000
3278 783.963 39.392 265.582 -0.960876 42.290 0 1.892 1 0.000000
3279 783.938 39.398 265.569 -0.960846 42.302 0 1.863 1 0.000000
3280 783.938 39.398 265.569 -0.960846 42.302 0 1.863 1 0.000000
3281 783.914 39.404 265.555 -0.960815 42.313 0 1.834 1 0.000000
3282 783.914 39.404 265.555 -0.960815 42.313 0 1.834 1 0.000000
3283 783.889 39.410 265.542 -0.960785 42.325 0 1.806 1 0.000000
3284 783.889 39.410 265.542 -0.960785 42.325 0 1.806 1 0.000000
3285 783.864 39.417 265.529 -0.960918 42.337 0 1.777 1 0.000000
3286 783.864 39.417 265.529 -0.960918 42.337 0 1.777 1 0.000000
3287 783.839 39.423 265.516 -0.960770 42.348 0 1.748 1 0.000000
3288 783.839 39.423 265.516 -0.960770 42.348 0 1.748 1 0.000000
3289 783.815 39.429 265.503 -0.960754 42.360 0 1.720 1 0.000000
3290 783.815 39.429 265.503 -0.960754 42.360 0 1.720 1 0.000000
3291 783.790 39.436 265.490 -0.960747 42.371 0 1.691 1 0.000000
3292 783.790 39.436 265.490 -0.960747 42.371 0 1.691 1 0.000000
3293 783.765 39.442 265.477 -0.960743 42.383 0 1.662 1 0.000000
3294 783.765 39.442 265.477 -0.960743 42.383 0 1.662 1 0.000000
3295 783.741 39.448 265.464 -0.960739 42.395 0 1.634 1 0.000000
3296 783.741 39.448 265.464 -0.960739 42.395 0 1.634 1 0.000000
3297 783.716 39.455 265.450 -0.960732 42.406 0 1.605 1 0.000000
3298 783.716 39.455 265.450 -0.960732 42.406 0 1.605 1 0.000000
3299 783.691 39.461 265.437 -0.960728 42.418 0 1.576 1 0.000000
3300 783.691 39.461 265.437 -0.960728 42.418 0 1.576 1 0.000000
3301 783.691 39.461 265.437 -0.960728 42.418 0 1.576 1 0.000000
3302 783.666 39.467 265.424 -0.960724 42.430 0 1.548 1 0.000000
3303 783.642 39.473 265.411 -0.960716 42.441 0 1.519 1 0.000000
3304 783.617 39.480 265.398 -0.960712 42.453 0 1.490 1 0.000000
3305 783.617 39.480 265.398 -0.960712 42.453 0 1.490 1 0.000000
3306 783.617 39.480 265.398 -0.960712 42.453 0 1.490 1 0.000000
3307 783.592 39.486 265.385 -0.960705 42.465 0 1.462 1 0.000000
3308 783.592 39.486 265.385 -0.960705 42.465 0 1.462 1 0.000000
3309 783.568 39.492 265.372 -0.960697 42.477 0 1.433 1 0.000000
3310 783.568 39.492 265.372 -0.960697 42.477 0 1.433 1 0.000000
3311 783.543 39.499 265.359 -0.960651 42.488 0 1.404 1 0.000000
3312 783.543 39.499 265.359 -0.960651 42.488 0 1.404 1 0.000000
3313 783.518 39.505 265.345 -0.960609 42.500 0 1.376 1 0.000000
3314 783.493 39.511 265.332 -0.960564 42.512 0 1.347 1 0.000000
3315 783.493 39.511 265.332 -0.960564 42.512 0 1.347 1 0.000000
3316 783.493 39.511 265.332 -0.960564 42.512 0 1.347 1 0.000000
3317 783.469 39.517 265.319 -0.960522 42.524 0 1.318 1 0.000000
3318 783.469 39.517 265.319 -0.960522 42.524 0 1.318 1 0.000000
3319 783.444 39.524 265.306 -0.960476 42.536 0 1.290 1 0.000000
3320 783.444 39.524 265.306 -0.960476 42.536 0 1.290 1 0.000000
3321 783.419 39.530 265.293 -0.960434 42.548 0 1.261 1 0.000000
3322 783.419 39.530 265.293 -0.960434 42.548 0 1.261 1 0.000000
3323 783.395 39.536 265.280 -0.960392 42.560 0 1.232 1 0.000000
3324 783.370 39.542 265.267 -0.960346 42.572 0 1.203 1 0.000000
3325 783.370 39.542 265.267 -0.960346 42.572 0 1.203 1 0.000000
3326 783.370 39.542 265.267 -0.960346 42.572 0 1.203 1 0.000000
3327 783.345 39.549 265.254 -0.960300 42.584 0 1.175 1 0.000000
3328 783.320 39.555 265.240 -0.960258 42.596 0 1.146 1 0.000000
3329 783.296 39.561 265.227 -0.960217 42.608 0 1.117 1 0.000000
3330 783.296 39.561 265.227 -0.960217 42.608 0 1.117 1 0.000000
3331 783.296 39.561 265.227 -0.960217 42.608 0 1.117 1 0.000000
3332 783.271 39.567 265.214 -0.960167 42.620 0 1.089 1 0.000000
3333 783.271 39.567 265.214 -0.960167 42.620 0 1.089 1 0.000000
3334 783.246 39.574 265.201 -0.960125 42.632 0 1.060 1 0.000000
3335 783.246 39.574 265.201 -0.960125 42.632 0 1.060 1 0.000000
3336 783.221 39.580 265.188 -0.960083 42.644 0 1.031 1 0.000000
3337 783.221 39.580 265.188 -0.960083 42.644 0 1.031 1 0.000000
3338 783.197 39.586 265.175 -0.960056 42.656 0 1.003 1 0.000000
3339 783.197 39.586 265.175 -0.960056 42.656 0 1.003 1 0.000000
3340 783.172 39.592 265.162 -0.960033 42.668 0 0.974 1 0.000000
3341 783.172 39.592 265.162 -0.960033 42.668 0 0.974 1 0.000000
3342 783.147 39.599 265.149 -0.960003 42.680 0 0.945 1 0.000000
3343 783.147 39.599 265.149 -0.960003 42.680 0 0.945 1 0.000000
3344 783.123 39.605 265.135 -0.959980 42.692 0 0.917 1 0.000000
3345 783.123 39.605 265.135 -0.959980 42.692 0 0.917 1 0.000000
3346 783.098 39.611 265.122 -0.959953 42.704 0 0.888 1 0.000000
3347 783.098 39.611 265.122 -0.959953 42.704 0 0.888 1 0.000000
3348 783.073 39.618 265.109 -0.959930 42.716 0 0.859 1 0.000000
3349 783.073 39.618 265.109 -0.959930 42.716 0 0.859 1 0.000000
3350 783.048 39.624 265.096 -0.959900 42.729 0 0.831 1 0.000000
3351 783.048 39.624 265.096 -0.959900 42.729 0 0.831 1 0.000000
3352 783.024 39.630 265.083 -0.959877 42.741 0 0.802 1 0.000000
3353 782.999 39.636 265.070 -0.959850 42.753 0 0.773 1 0.000000
3354 782.999 39.636 265.070 -0.959850 42.753 0 0.773 1 0.000000
3355 782.974 39.643 265.057 -0.959824 42.765 0 0.745 1 0.000000
3356 782.974 39.643 265.057 -0.959824 42.765 0 0.745 1 0.000000
3357 782.950 39.649 265.044 -0.959797 42.778 0 0.716 1 0.000000
3358 782.950 39.649 265.044 -0.959797 42.778 0 0.716 1 0.000000
3359 782.925 39.655 265.031 -0.959774 42.790 0 0.687 1 0.000000
3360 782.925 39.655 265.031 -0.959774 42.790 0 0.687 1 0.000000
3361 782.900 39.661 265.017 -0.959747 42.802 0 0.659 1 0.000000
3362 782.900 39.661 265.017 -0.959747 42.802 0 0.659 1 0.000000
3363 782.875 39.668 265.004 -0.959721 42.815 0 0.630 1 0.000000
3364 782.875 39.668 265.004 -0.959721 42.815 0 0.630 1 0.000000
3365 782.851 39.674 264.991 -0.959694 42.827 0 0.601 1 0.000000
3366 782.851 39.674 264.991 -0.959694 42.827 0 0.601 1 0.000000
3367 782.826 39.680 264.978 -0.959671 42.839 0 0.573 1 0.000000
3368 782.801 39.687 264.965 -0.959644 42.852 0 0.544 1 0.000000
3369 782.801 39.687 264.965 -0.959644 42.852 0 0.544 1 0.000000
3370 782.777 39.693 264.952 -0.959618 42.864 0 0.515 1 0.000000
3371 782.777 39.693 264.952 -0.959618 42.864 0 0.515 1 0.000000
3372 782.752 39.699 264.939 -0.959591 42.877 0 0.486 1 0.000000
3373 782.752 39.699 264.939 -0.959591 42.877 0 0.486 1 0.000000
3374 782.727 39.705 264.926 -0.959568 42.889 0 0.458 1 0.000000
3375 782.727 39.705 264.926 -0.959568 42.889 0 0.458 1 0.000000
3376 782.702 39.712 264.912 -0.959541 42.902 0 0.429 1 0.000000
3377 782.678 39.718 264.899 -0.959515 42.914 0 0.400 1 0.000000
3378 782.678 39.718 264.899 -0.959515 42.914 0 0.400 1 0.000000
3379 782.653 39.724 264.886 -0.959488 42.927 0 0.372 1 0.000000
3380 782.628 39.730 264.873 -0.959461 42.939 0 0.343 1 0.000000
3381 782.628 39.730 264.873 -0.959461 42.939 0 0.343 1 0.000000
3382 782.628 39.730 264.873 -0.959461 42.939 0 0.343 1 0.000000
3383 782.604 39.737 264.860 -0.959438 42.952 0 0.314 1 0.000000
3384 782.604 39.737 264.860 -0.959438 42.952 0 0.314 1 0.000000
3385 782.579 39.743 264.847 -0.959412 42.965 0 0.286 1 0.000000
3386 782.579 39.743 264.847 -0.959412 42.965 0 0.286 1 0.000000
3387 782.554 39.749 264.834 -0.959385 42.977 0 0.257 1 0.000000
3388 782.554 39.749 264.834 -0.959385 42.977 0 0.257 1 0.000000
3389 782.529 39.755 264.821 -0.959309 42.990 0 0.228 1 0.000000
3390 782.505 39.762 264.807 -0.959248 43.003 0 0.200 1 0.000000
3391 782.480 39.768 264.794 -0.959190 43.015 0 0.171 1 0.000000
3392 782.480 39.768 264.794 -0.959190 43.015 0 0.171 1 0.000000
3393 782.480 39.768 264.794 -0.959190 43.015 0 0.171 1 0.000000
3394 782.480 39.768 264.794 -0.959190 43.015 0 0.171 1 0.000000
3395 782.455 39.774 264.781 -0.959133 43.028 0 0.142 1 0.000000
3396 782.430 39.780 264.768 -0.959072 43.041 0 0.114 1 0.000000
3397 782.430 39.780 264.768 -0.959072 43.041 0 0.114 1 0.000000
3398 782.406 39.787 264.755 -0.959015 43.053 0 0.085 1 0.000000
