# Daggerfall N per-frame log -- one line per PRESENTED frame.
# No readback, no settle, no cooldown: this instrument cannot
# quiet the thing it is pointed at. Between-frames motion is
# arithmetic on adjacent lines.
# frame dt_ms game_s speed fov_y eye_x eye_y eye_z yaw pitch
64 8.1184 865.784014 1.792474 1.30900002 129.851196 22.402224 127.498100 1.597720 0.000000
65 8.2435 865.792258 1.792474 1.30900085 129.865952 22.404285 127.499283 1.597718 0.000000
66 8.3701 865.800628 1.792474 1.30900002 129.880920 22.406374 127.500488 1.597716 0.000000
67 8.2847 865.808913 1.792474 1.30900085 129.895752 22.408354 127.501740 1.597713 0.000000
68 8.6138 865.817526 1.792474 1.30900002 129.911163 22.410395 127.503044 1.597711 0.000000
69 8.1268 865.825653 1.792474 1.30900085 129.925705 22.412188 127.504326 1.597709 0.000000
70 8.2620 865.833915 1.792474 1.30900002 129.940475 22.413996 127.505623 1.597707 0.000000
71 8.3645 865.842280 1.792474 1.30900085 129.955444 22.415634 127.506973 1.597705 0.000000
72 8.3142 865.850594 1.792474 1.30900002 129.970322 22.417248 127.508324 1.597702 0.000000
73 8.3403 865.858934 1.792474 1.30900085 129.985229 22.418640 127.509705 1.597700 0.000000
74 8.5745 865.867509 1.792474 1.30900002 130.000565 22.420044 127.511131 1.597698 0.000000
75 8.0955 865.875604 1.792474 1.30900085 130.015045 22.421122 127.512497 1.597696 0.000000
76 8.3648 865.883969 1.792474 1.30900002 130.030014 22.422215 127.513908 1.597693 0.000000
77 8.3295 865.892299 1.792474 1.30900085 130.044891 22.423023 127.515327 1.597691 0.000000
78 8.5344 865.900833 1.792474 1.30900002 130.060150 22.423819 127.516785 1.597689 0.000000
79 8.1293 865.908962 1.792474 1.30900085 130.074707 22.424305 127.518173 1.597687 0.000000
80 8.3631 865.917325 1.792474 1.30900002 130.089661 22.424778 127.519600 1.597684 0.000000
81 8.5345 865.925860 1.792474 1.30900085 130.104935 22.424965 127.521065 1.597682 0.000000
82 8.1143 865.933974 1.792474 1.30900002 130.119446 22.425121 127.522446 1.597680 0.000000
83 8.2737 865.942248 1.792474 1.30900085 130.134247 22.425003 127.523857 1.597677 0.000000
84 8.3798 865.950628 1.792474 1.30900002 130.149231 22.424862 127.525276 1.597675 0.000000
85 8.6028 865.959231 1.792474 1.30900085 130.164612 22.424454 127.526711 1.597673 0.000000
86 8.0978 865.967328 1.792474 1.30900002 130.179108 22.424046 127.528061 1.597671 0.000000
87 8.2571 865.975585 1.792474 1.30900085 130.193878 22.423409 127.529404 1.597668 0.000000
88 8.3235 865.983909 1.792474 1.30900002 130.208755 22.422750 127.530762 1.597666 0.000000
89 8.3775 865.992286 1.792474 1.30900085 130.223740 22.421902 127.532089 1.597664 0.000000
90 8.5623 866.000849 1.792474 1.30900002 130.239059 22.421015 127.533440 1.597661 0.000000
91 8.2947 866.009143 1.792474 1.30900085 130.253906 22.420017 127.534714 1.597659 0.000000
92 8.1253 866.017269 1.792474 1.30900002 130.268433 22.419035 127.535950 1.597657 0.000000
93 8.3897 866.025658 1.792474 1.30900085 130.283447 22.417931 127.537170 1.597654 0.000000
94 8.4881 866.034146 1.792474 1.30900002 130.298645 22.416807 127.538422 1.597652 0.000000
95 8.1586 866.042305 1.792474 1.30900085 130.313232 22.415693 127.539543 1.597650 0.000000
96 8.5228 866.050828 1.792474 1.30900002 130.328476 22.414534 127.540726 1.597647 0.000000
97 8.1002 866.058928 1.792474 1.30900085 130.342972 22.413450 127.541779 1.597645 0.000000
98 8.3030 866.067231 1.792474 1.30900002 130.357834 22.412346 127.542862 1.597643 0.000000
99 8.8403 866.076071 1.792474 1.30900085 130.373657 22.411251 127.543930 1.597640 0.000000
100 7.8532 866.083925 1.792474 1.30900002 130.387726 22.410288 127.544876 1.597638 0.000000
101 8.5905 866.092515 1.792474 1.30900085 130.403091 22.409369 127.545837 1.597636 0.000000
102 8.0455 866.100561 1.792474 1.30900002 130.417496 22.408520 127.546730 1.597633 0.000000
103 8.3318 866.108892 1.792474 1.30900085 130.432404 22.407820 127.547562 1.597631 0.000000
104 8.6120 866.117504 1.792474 1.30900002 130.447830 22.407120 127.548424 1.597629 0.000000
105 8.0570 866.125561 1.792474 1.30900085 130.462265 22.406673 127.549164 1.597626 0.000000
106 8.6010 866.134162 1.792474 1.30900002 130.477661 22.406221 127.549934 1.597624 0.000000
107 8.0978 866.142260 1.792474 1.30900085 130.492157 22.406036 127.550583 1.597622 0.000000
108 8.3224 866.150582 1.792474 1.30900002 130.507080 22.405869 127.551239 1.597619 0.000000
109 8.3428 866.158925 1.792474 1.30900085 130.522018 22.405977 127.551804 1.597617 0.000000
110 8.3131 866.167238 1.792474 1.30900002 130.536911 22.406109 127.552361 1.597615 0.000000
111 8.6480 866.175886 1.792474 1.30900085 130.552399 22.406548 127.552856 1.597612 0.000000
112 8.3598 866.184246 1.792474 1.30900002 130.567383 22.407009 127.553322 1.597610 0.000000
113 8.0097 866.192256 1.792474 1.30900085 130.581741 22.407722 127.553680 1.597607 0.000000
114 8.3186 866.200574 1.789742 1.30900002 130.596649 22.408495 127.554054 1.597605 0.000000
115 8.5894 866.209164 1.789742 1.30900085 130.612000 22.409725 127.554344 1.597602 0.000000
116 8.1122 866.217276 1.790630 1.30900002 130.626511 22.410902 127.554611 1.597600 0.000000
117 8.3254 866.225601 1.790630 1.30900085 130.641434 22.412300 127.554794 1.597597 0.000000
118 8.2994 866.233901 1.790630 1.30900002 130.656296 22.413715 127.554977 1.597595 0.000000
119 8.3499 866.242251 1.790630 1.30900085 130.671234 22.415396 127.555069 1.597593 0.000000
120 8.5590 866.250810 1.790630 1.30900002 130.686569 22.417139 127.555153 1.597590 0.000000
121 8.3683 866.259178 1.790630 1.30900085 130.701569 22.419048 127.555161 1.597588 0.000000
122 8.0610 866.267239 1.790630 1.30900002 130.716003 22.420897 127.555153 1.597586 0.000000
123 8.5959 866.275835 1.790630 1.30900085 130.731415 22.423035 127.555077 1.597584 0.000000
124 8.1015 866.283936 1.790630 1.30900002 130.745926 22.425056 127.554985 1.597582 0.000000
125 8.2924 866.292229 1.790630 1.30900085 130.760773 22.427235 127.554825 1.597579 0.000000
126 8.6312 866.300860 1.790630 1.30900002 130.776245 22.429506 127.554657 1.597577 0.000000
127 8.0569 866.308917 1.790630 1.30900085 130.790680 22.431683 127.554436 1.597575 0.000000
128 8.5808 866.317498 1.790630 1.30900002 130.806046 22.433998 127.554184 1.597572 0.000000
129 8.0871 866.325585 1.790630 1.30900085 130.820557 22.436176 127.553894 1.597570 0.000000
130 8.2974 866.333882 1.790630 1.30900002 130.835419 22.438410 127.553581 1.597568 0.000000
131 8.3308 866.342213 1.790630 1.30900085 130.850357 22.440596 127.553223 1.597566 0.000000
132 8.3681 866.350581 1.790630 1.30900002 130.865356 22.442780 127.552856 1.597563 0.000000
133 8.6015 866.359182 1.790630 1.30900085 130.880783 22.444912 127.552429 1.597561 0.000000
134 8.0435 866.367226 1.790630 1.30900002 130.895203 22.446894 127.552025 1.597559 0.000000
135 8.3311 866.375557 1.790630 1.30900085 130.910141 22.448780 127.551567 1.597556 0.000000
136 8.3466 866.383904 1.790630 1.30900002 130.925095 22.450657 127.551102 1.597554 0.000000
137 8.3411 866.392245 1.790630 1.30900085 130.940048 22.452324 127.550598 1.597552 0.000000
138 8.6562 866.400901 1.790630 1.30900002 130.955566 22.454023 127.550072 1.597550 0.000000
139 8.0046 866.408906 1.790630 1.30900085 130.969910 22.455372 127.549568 1.597547 0.000000
