# Daggerfall N per-frame log -- one line per PRESENTED frame.
# No readback, no settle, no cooldown: this instrument cannot
# quiet the thing it is pointed at. Between-frames motion is
# arithmetic on adjacent lines.
# frame dt_ms game_s speed fov_y eye_x eye_y eye_z yaw pitch
# DECIMATED 1:10 from the raw DFN_FRAME_LOG (the run presented ~1150 frames/s,
# so this keeps ~115 samples per second against a 60 Hz simulation tick --
# every tick is still sampled about twice, and the quantity claimed from this
# file is a SUSTAINED DISPLACEMENT (mm of eye travel) plus the SHAPE of a
# 0.15 s ramp, neither of which decimation can hide. It is NOT a per-frame
# meander like docs/FINDING_RUN_SMEAR.md, where every frame had to be kept.
572 2.7330 867.023670 1.795179 1.30900145 131.814941 21.744488 127.549095 1.597819 0.000000
576 2.5462 867.032290 1.795179 1.30900145 131.830383 21.746553 127.550339 1.597817 0.000000
580 2.9392 867.041671 1.795179 1.30900145 131.847198 21.748711 127.551758 1.597815 0.000000
584 2.0357 867.050454 1.795179 1.30900145 131.862930 21.750713 127.553085 1.597813 0.000000
588 2.4351 867.059349 1.795179 1.30900145 131.878876 21.752590 127.554497 1.597811 0.000000
592 1.8748 867.068103 1.795179 1.30900145 131.894562 21.754404 127.555878 1.597810 0.000000
596 1.9291 867.076875 1.795179 1.30900145 131.910278 21.756050 127.557312 1.597808 0.000000
600 2.0399 867.085905 1.795179 1.30900145 131.926453 21.757666 127.558792 1.597806 0.000000
604 1.9227 867.094577 1.795179 1.30900145 131.941986 21.759037 127.560234 1.597804 0.000000
608 2.0088 867.103407 1.795179 1.30900145 131.957809 21.760319 127.561707 1.597803 0.000000
612 2.0408 867.112208 1.795179 1.30900145 131.973572 21.761417 127.563202 1.597801 0.000000
616 1.9208 867.120879 1.795179 1.30900145 131.989090 21.762344 127.564682 1.597799 0.000000
620 2.7240 867.130716 1.795179 1.30900145 132.006729 21.763216 127.566376 1.597797 0.000000
624 2.7213 867.139476 1.795179 1.30900145 132.022415 21.763754 127.567886 1.597795 0.000000
628 1.8857 867.147446 1.795179 1.30900145 132.036682 21.764153 127.569260 1.597794 0.000000
632 2.5160 867.156814 1.795179 1.30900145 132.053467 21.764360 127.570869 1.597792 0.000000
636 2.6071 867.165817 1.795179 1.30900145 132.069580 21.764465 127.572418 1.597790 0.000000
640 2.7341 867.174882 1.795179 1.30900145 132.085831 21.764263 127.573959 1.597788 0.000000
644 2.0208 867.183586 1.795179 1.30900145 132.101425 21.764029 127.575455 1.597786 0.000000
648 1.9350 867.192461 1.795179 1.30900145 132.117310 21.763491 127.576950 1.597785 0.000000
652 2.0157 867.201267 1.795179 1.30900145 132.133087 21.762917 127.578415 1.597783 0.000000
656 1.8854 867.209983 1.795179 1.30900145 132.148697 21.762115 127.579849 1.597781 0.000000
660 1.9337 867.218963 1.795179 1.30900145 132.164795 21.761232 127.581314 1.597779 0.000000
664 1.9897 867.227998 1.795179 1.30900145 132.180969 21.760166 127.582756 1.597777 0.000000
668 2.0563 867.236839 1.795179 1.30900145 132.196823 21.759054 127.584152 1.597775 0.000000
672 2.0389 867.245714 1.795179 1.30900145 132.212723 21.757826 127.585526 1.597774 0.000000
676 1.9461 867.254312 1.795179 1.30900145 132.228119 21.756578 127.586823 1.597772 0.000000
680 3.7648 867.265157 1.795179 1.30900145 132.247543 21.754932 127.588409 1.597770 0.000000
684 2.8194 867.273664 1.795179 1.30900145 132.262802 21.753593 127.589622 1.597768 0.000000
688 2.4833 867.282268 1.795179 1.30900145 132.278229 21.752228 127.590820 1.597766 0.000000
692 2.7517 867.292021 1.795179 1.30900145 132.295700 21.750690 127.592117 1.597764 0.000000
696 2.1015 867.300951 1.795179 1.30900145 132.311691 21.749290 127.593285 1.597762 0.000000
700 1.9834 867.310128 1.795179 1.30900145 132.328156 21.747921 127.594414 1.597760 0.000000
704 2.0940 867.319000 1.795179 1.30900145 132.344055 21.746630 127.595482 1.597758 0.000000
