# Daggerfall N per-frame log -- one line per PRESENTED frame.
# No readback, no settle, no cooldown: this instrument cannot
# quiet the thing it is pointed at. Between-frames motion is
# arithmetic on adjacent lines.
# frame dt_ms game_s speed fov_y eye_x eye_y eye_z yaw pitch
# DECIMATED 1:10 from the raw DFN_FRAME_LOG (the run presented ~1150 frames/s,
# so this keeps ~115 samples per second against a 60 Hz simulation tick --
# every tick is still sampled about twice, and the quantity claimed from this
# file is a SUSTAINED DISPLACEMENT (mm of eye travel) plus the SHAPE of a
# 0.15 s ramp, neither of which decimation can hide. It is NOT a per-frame
# meander like docs/FINDING_RUN_SMEAR.md, where every frame had to be kept.
2600 0.6916 868.400119 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2610 0.8556 868.408561 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
2620 0.7815 868.417140 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2630 0.7651 868.425595 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2640 0.8443 868.434200 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
2650 0.9335 868.442916 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
2660 0.7953 868.451452 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
2670 0.7193 868.460038 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
2680 1.5380 868.469529 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2690 1.5478 868.478098 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2700 0.8921 868.486533 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2710 1.4494 868.495085 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2720 0.7761 868.503379 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2730 0.9710 868.512089 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2740 0.7285 868.520520 0.000000 1.30900002 128.000000 21.725430 127.900055 0.000000 0.000000
2750 0.8136 868.529236 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2760 0.7663 868.537647 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2770 0.7402 868.546326 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2780 0.8295 868.554859 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
2790 0.7129 868.563375 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2800 0.8523 868.571862 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2810 0.7529 868.580525 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2820 0.6597 868.589047 0.000000 1.30900002 128.000000 21.725430 127.900055 0.000000 0.000000
2830 0.7633 868.597702 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
2840 0.7617 868.606201 0.000000 1.30900002 128.000000 21.725430 127.900055 0.000000 0.000000
2850 0.8171 868.614896 0.000000 1.30900002 128.000000 21.725430 127.900047 0.000000 0.000000
2860 0.7288 868.623567 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2870 0.7968 868.632140 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2880 0.6898 868.640607 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2890 0.7941 868.649109 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2900 0.6498 868.657432 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
2910 0.7939 868.666112 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2920 0.7872 868.674574 0.000000 1.30900002 128.000000 21.725430 127.900047 0.000000 0.000000
2930 0.6123 868.683115 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2940 0.6545 868.691620 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2950 0.6840 868.700176 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2960 0.8264 868.708656 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2970 0.7318 868.717144 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
2980 0.9198 868.726187 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
2990 0.8108 868.734512 0.000000 1.30900002 128.000000 21.725430 127.900047 0.000000 0.000000
3000 0.8573 868.742825 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
3010 0.8065 868.751354 0.000000 1.30900002 128.000000 21.725430 127.900047 0.000000 0.000000
3020 1.1323 868.760188 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
3030 1.4725 868.769406 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
3040 1.4946 868.778033 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
3050 0.7753 868.786562 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
3060 0.8804 868.795131 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
3070 0.6941 868.803518 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
3080 0.6732 868.812030 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
3090 0.8419 868.820608 0.000000 1.30900002 128.000000 21.725426 127.900047 0.000000 0.000000
3100 0.7750 868.829150 0.000000 1.30900002 128.000000 21.725426 127.900055 0.000000 0.000000
3110 0.8437 868.837619 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
3120 0.7172 868.846241 0.000000 1.30900002 128.000000 21.725430 127.900047 0.000000 0.000000
3130 0.8416 868.855396 0.000000 1.30900002 128.000000 21.725426 127.900040 0.000000 0.000000
3140 0.8037 868.863855 0.000000 1.30900002 128.000000 21.725426 127.900047 0.000000 0.000000
3150 0.8633 868.872383 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
3160 0.7024 868.880980 0.000000 1.30900002 128.000000 21.725430 127.900047 0.000000 0.000000
3170 0.7378 868.889473 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
3180 0.7030 868.898095 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
3190 0.8333 868.906539 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
3200 0.7658 868.915149 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
3210 0.8431 868.923727 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
3220 0.9120 868.932489 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
3230 0.7600 868.940996 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
3240 0.6987 868.949607 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
3250 0.8228 868.958357 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
3260 0.7725 868.966815 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
3270 0.7224 868.975544 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
3280 0.9059 868.984307 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
3290 0.8160 868.992706 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
3300 0.9723 869.001580 0.000000 1.30900002 128.000000 21.725395 127.899544 0.000000 0.000000
3310 1.4200 869.010927 0.000000 1.30900002 128.000000 21.725204 127.896561 0.000000 0.000000
3320 0.9147 869.019597 0.000000 1.30900002 128.000000 21.725027 127.893867 0.000000 0.000000
3330 1.5798 869.028102 0.000000 1.30900002 128.000000 21.724850 127.891365 0.000000 0.000000
3340 0.8394 869.036750 0.000000 1.30900002 128.000000 21.724669 127.888908 0.000000 0.000000
3350 0.8087 869.045420 0.000000 1.30900002 128.000000 21.724485 127.886566 0.000000 0.000000
3360 0.8574 869.054016 0.000000 1.30900002 128.000000 21.724304 127.884338 0.000000 0.000000
3370 0.8458 869.062672 0.000000 1.30900002 128.000000 21.724123 127.882187 0.000000 0.000000
3380 0.8700 869.071142 0.000000 1.30900002 128.000000 21.723948 127.880157 0.000000 0.000000
3390 0.8070 869.079772 0.000000 1.30900002 128.000000 21.723770 127.878197 0.000000 0.000000
3400 0.7243 869.088124 0.000000 1.30900002 128.000000 21.723602 127.876373 0.000000 0.000000
3410 0.6959 869.096448 0.000000 1.30900002 128.000000 21.723434 127.874626 0.000000 0.000000
3420 0.6767 869.105311 0.000000 1.30900002 128.000000 21.723261 127.872849 0.000000 0.000000
3430 0.7392 869.113668 0.000000 1.30900002 128.000000 21.723101 127.871231 0.000000 0.000000
3440 0.6995 869.121956 0.000000 1.30900002 128.000000 21.722944 127.869720 0.000000 0.000000
3450 0.7742 869.130503 0.000000 1.30900002 128.000000 21.722786 127.868195 0.000000 0.000000
3460 0.7048 869.139172 0.000000 1.30900002 128.000000 21.722628 127.866730 0.000000 0.000000
3470 0.8300 869.147711 0.000000 1.30900002 128.000000 21.722475 127.865341 0.000000 0.000000
3480 0.7742 869.156157 0.000000 1.30900002 128.000000 21.722332 127.864044 0.000000 0.000000
3490 0.7329 869.164553 0.000000 1.30900002 128.000000 21.722189 127.862778 0.000000 0.000000
3500 0.7323 869.173093 0.000000 1.30900002 128.000000 21.722052 127.861572 0.000000 0.000000
3510 0.8132 869.181658 0.000000 1.30900002 128.000000 21.721914 127.860382 0.000000 0.000000
3520 0.7207 869.190091 0.000000 1.30900002 128.000000 21.721785 127.859299 0.000000 0.000000
3530 0.8163 869.198712 0.000000 1.30900002 128.000000 21.721655 127.858200 0.000000 0.000000
3540 0.7237 869.207157 0.000000 1.30900002 128.000000 21.721531 127.857193 0.000000 0.000000
3550 0.8069 869.215742 0.000000 1.30900002 128.000000 21.721409 127.856186 0.000000 0.000000
3560 0.8293 869.224337 0.000000 1.30900002 128.000000 21.721292 127.855255 0.000000 0.000000
3570 0.7445 869.232838 0.000000 1.30900002 128.000000 21.721180 127.854340 0.000000 0.000000
3580 0.7658 869.241531 0.000000 1.30900002 128.000000 21.721069 127.853470 0.000000 0.000000
3590 0.8960 869.250410 0.000000 1.30900002 128.000000 21.720959 127.852600 0.000000 0.000000
3600 0.8817 869.258994 0.000000 1.30900002 128.000000 21.720856 127.851822 0.000000 0.000000
3610 0.8114 869.267535 0.000000 1.30900002 128.000000 21.720758 127.851051 0.000000 0.000000
3620 0.7658 869.276014 0.000000 1.30900002 128.000000 21.720663 127.850334 0.000000 0.000000
3630 0.8259 869.284481 0.000000 1.30900002 128.000000 21.720570 127.849632 0.000000 0.000000
3640 0.9997 869.293306 0.000000 1.30900002 128.000000 21.720478 127.848953 0.000000 0.000000
3650 1.5124 869.302535 0.000000 1.30900002 128.000000 21.720385 127.848251 0.000000 0.000000
3660 1.4258 869.311038 0.000000 1.30900002 128.000000 21.720303 127.847656 0.000000 0.000000
3670 1.2922 869.319448 0.000000 1.30900002 128.000000 21.720224 127.847076 0.000000 0.000000
3680 0.7394 869.328106 0.000000 1.30900002 128.000000 21.720146 127.846504 0.000000 0.000000
3690 0.7303 869.336549 0.000000 1.30900002 128.000000 21.720074 127.845970 0.000000 0.000000
3700 0.7039 869.345178 0.000000 1.30900002 128.000000 21.720003 127.845459 0.000000 0.000000
3710 0.8500 869.353670 0.000000 1.30900002 128.000000 21.719934 127.844955 0.000000 0.000000
3720 0.7131 869.362082 0.000000 1.30900002 128.000000 21.719868 127.844498 0.000000 0.000000
3730 0.8094 869.370579 0.000000 1.30900002 128.000000 21.719805 127.844040 0.000000 0.000000
3740 0.6748 869.379352 0.000000 1.30900002 128.000000 21.719742 127.843605 0.000000 0.000000
3750 0.7910 869.388005 0.000000 1.30900002 128.000000 21.719681 127.843178 0.000000 0.000000
3760 0.7248 869.396595 0.000000 1.30900002 128.000000 21.719624 127.842773 0.000000 0.000000
3770 0.8249 869.405198 0.000000 1.30900002 128.000000 21.719570 127.842392 0.000000 0.000000
3780 0.8143 869.413842 0.000000 1.30900002 128.000000 21.719517 127.842026 0.000000 0.000000
3790 0.8211 869.422593 0.000000 1.30900002 128.000000 21.719467 127.841667 0.000000 0.000000
3800 0.8774 869.431226 0.000000 1.30900002 128.000000 21.719418 127.841331 0.000000 0.000000
3810 0.7790 869.439768 0.000000 1.30900002 128.000000 21.719372 127.841003 0.000000 0.000000
3820 0.7919 869.448377 0.000000 1.30900002 128.000000 21.719326 127.840698 0.000000 0.000000
3830 0.6773 869.456657 0.000000 1.30900002 128.000000 21.719284 127.840408 0.000000 0.000000
3840 0.7672 869.465356 0.000000 1.30900002 128.000000 21.719240 127.840118 0.000000 0.000000
3850 0.8033 869.473863 0.000000 1.30900002 128.000000 21.719202 127.839859 0.000000 0.000000
3860 0.6972 869.482514 0.000000 1.30900002 128.000000 21.719162 127.839592 0.000000 0.000000
3870 0.7902 869.491274 0.000000 1.30900002 128.000000 21.719128 127.839340 0.000000 0.000000
3880 0.8047 869.499954 0.000000 1.30900002 128.000000 21.719090 127.839096 0.000000 0.000000
3890 0.7319 869.508274 0.000000 1.30900002 128.000000 21.719057 127.838875 0.000000 0.000000
3900 0.7849 869.516775 0.000000 1.30900002 128.000000 21.719025 127.838661 0.000000 0.000000
3910 0.7014 869.525181 0.000000 1.30900002 128.000000 21.718994 127.838455 0.000000 0.000000
3920 0.6874 869.533692 0.000000 1.30900002 128.000000 21.718964 127.838257 0.000000 0.000000
3930 0.8585 869.542483 0.000000 1.30900002 128.000000 21.718935 127.838058 0.000000 0.000000
3940 0.8250 869.551192 0.000000 1.30900002 128.000000 21.718908 127.837875 0.000000 0.000000
3950 1.3947 869.560463 0.000000 1.30900002 128.000000 21.718880 127.837692 0.000000 0.000000
3960 1.5805 869.569079 0.000000 1.30900002 128.000000 21.718855 127.837517 0.000000 0.000000
3970 1.5311 869.577625 0.000000 1.30900002 128.000000 21.718830 127.837357 0.000000 0.000000
3980 1.1305 869.586132 0.000000 1.30900002 128.000000 21.718807 127.837204 0.000000 0.000000
3990 0.9108 869.594718 0.000000 1.30900002 128.000000 21.718784 127.837051 0.000000 0.000000
4000 0.7910 869.603319 0.000000 1.30900002 128.000000 21.718763 127.836914 0.000000 0.000000
4010 0.7461 869.611736 0.000000 1.30900002 128.000000 21.718742 127.836777 0.000000 0.000000
4020 0.7981 869.620215 0.000000 1.30900002 128.000000 21.718723 127.836655 0.000000 0.000000
4030 0.8044 869.628793 0.000000 1.30900002 128.000000 21.718704 127.836517 0.000000 0.000000
4040 0.6579 869.637395 0.000000 1.30900002 128.000000 21.718685 127.836403 0.000000 0.000000
4050 0.7359 869.646085 0.000000 1.30900002 128.000000 21.718666 127.836288 0.000000 0.000000
4060 0.7239 869.654621 0.000000 1.30900002 128.000000 21.718653 127.836182 0.000000 0.000000
4070 0.7157 869.663015 0.000000 1.30900002 128.000000 21.718636 127.836075 0.000000 0.000000
4080 0.7460 869.671472 0.000000 1.30900002 128.000000 21.718620 127.835968 0.000000 0.000000
4090 0.7676 869.679773 0.000000 1.30900002 128.000000 21.718605 127.835876 0.000000 0.000000
4100 0.7819 869.688514 0.000000 1.30900002 128.000000 21.718592 127.835785 0.000000 0.000000
4110 0.8743 869.697073 0.000000 1.30900002 128.000000 21.718578 127.835693 0.000000 0.000000
4120 0.8241 869.705478 0.000000 1.30900002 128.000000 21.718565 127.835625 0.000000 0.000000
4130 0.8732 869.714278 0.000000 1.30900002 128.000000 21.718552 127.835533 0.000000 0.000000
4140 0.7339 869.722861 0.000000 1.30900002 128.000000 21.718538 127.835449 0.000000 0.000000
4150 0.7204 869.731434 0.000000 1.30900002 128.000000 21.718527 127.835381 0.000000 0.000000
4160 0.7309 869.740037 0.000000 1.30900002 128.000000 21.718517 127.835304 0.000000 0.000000
4170 0.7716 869.748810 0.000000 1.30900002 128.000000 21.718506 127.835236 0.000000 0.000000
4180 1.0053 869.757496 0.000000 1.30900002 128.000000 21.718498 127.835167 0.000000 0.000000
4190 0.8396 869.765966 0.000000 1.30900002 128.000000 21.718489 127.835106 0.000000 0.000000
4200 0.7630 869.774283 0.000000 1.30900002 128.000000 21.718479 127.835052 0.000000 0.000000
4210 0.6892 869.782836 0.000000 1.30900002 128.000000 21.718468 127.834984 0.000000 0.000000
4220 0.7518 869.791599 0.000000 1.30900002 128.000000 21.718460 127.834930 0.000000 0.000000
4230 0.7862 869.800425 0.000000 1.30900002 128.000000 21.718452 127.834885 0.000000 0.000000
4240 0.7300 869.808965 0.000000 1.30900002 128.000000 21.718445 127.834831 0.000000 0.000000
4250 0.7986 869.817909 0.000000 1.30900002 128.000000 21.718435 127.834770 0.000000 0.000000
4260 0.9965 869.827033 0.000000 1.30900002 128.000000 21.718430 127.834732 0.000000 0.000000
4270 0.8557 869.836516 0.000000 1.30900002 128.000000 21.718420 127.834679 0.000000 0.000000
4280 0.8654 869.845205 0.000000 1.30900002 128.000000 21.718414 127.834633 0.000000 0.000000
4290 0.8323 869.853707 0.000000 1.30900002 128.000000 21.718407 127.834595 0.000000 0.000000
4300 1.4647 869.862232 0.000000 1.30900002 128.000000 21.718401 127.834564 0.000000 0.000000
4310 1.0817 869.870676 0.000000 1.30900002 128.000000 21.718395 127.834518 0.000000 0.000000
4320 0.6896 869.879607 0.000000 1.30900002 128.000000 21.718391 127.834480 0.000000 0.000000
4330 0.8438 869.888264 0.000000 1.30900002 128.000000 21.718384 127.834442 0.000000 0.000000
4340 0.8716 869.897027 0.000000 1.30900002 128.000000 21.718380 127.834419 0.000000 0.000000
4350 0.7563 869.905615 0.000000 1.30900002 128.000000 21.718376 127.834381 0.000000 0.000000
4360 0.7296 869.914128 0.000000 1.30900002 128.000000 21.718369 127.834351 0.000000 0.000000
4370 0.7294 869.922487 0.000000 1.30900002 128.000000 21.718367 127.834320 0.000000 0.000000
4380 0.6998 869.931065 0.000000 1.30900002 128.000000 21.718361 127.834297 0.000000 0.000000
4390 0.7152 869.939977 0.000000 1.30900002 128.000000 21.718359 127.834274 0.000000 0.000000
4400 0.7271 869.948554 0.000000 1.30900002 128.000000 21.718353 127.834251 0.000000 0.000000
4410 0.8673 869.957392 0.000000 1.30900002 128.000000 21.718349 127.834221 0.000000 0.000000
4420 0.6950 869.965888 0.000000 1.30900002 128.000000 21.718346 127.834198 0.000000 0.000000
4430 0.8558 869.974263 0.000000 1.30900002 128.000000 21.718342 127.834175 0.000000 0.000000
4440 0.7411 869.982803 0.000000 1.30900002 128.000000 21.718340 127.834152 0.000000 0.000000
4450 0.7514 869.991219 0.000000 1.30900002 128.000000 21.718338 127.834137 0.000000 0.000000
4460 0.6007 869.999744 0.000000 1.30900002 128.000000 21.718334 127.834114 0.000000 0.000000
4470 0.6830 870.008382 0.000000 1.30900002 128.000000 21.718330 127.834091 0.000000 0.000000
4480 0.8663 870.017018 0.000000 1.30900002 128.000000 21.718328 127.834084 0.000000 0.000000
4490 0.7826 870.025742 0.000000 1.30900002 128.000000 21.718327 127.834061 0.000000 0.000000
4500 0.8306 870.034451 0.000000 1.30900002 128.000000 21.718323 127.834045 0.000000 0.000000
4510 0.9509 870.043281 0.000000 1.30900002 128.000000 21.718319 127.834030 0.000000 0.000000
4520 1.3901 870.052212 0.000000 1.30900002 128.000000 21.718317 127.834015 0.000000 0.000000
4530 1.4164 870.060863 0.000000 1.30900002 128.000000 21.718315 127.834000 0.000000 0.000000
4540 1.3527 870.069435 0.000000 1.30900002 128.000000 21.718313 127.833992 0.000000 0.000000
4550 1.5764 870.077953 0.000000 1.30900002 128.000000 21.718311 127.833977 0.000000 0.000000
4560 0.7722 870.086700 0.000000 1.30900002 128.000000 21.718309 127.833961 0.000000 0.000000
4570 0.6862 870.095508 0.000000 1.30900002 128.000000 21.718307 127.833946 0.000000 0.000000
4580 0.7762 870.104078 0.000000 1.30900002 128.000000 21.718306 127.833923 0.000000 0.000000
4590 0.9031 870.112856 0.000000 1.30900002 128.000000 21.718304 127.833923 0.000000 0.000000
4600 0.7322 870.121145 0.000000 1.30900002 128.000000 21.718304 127.833908 0.000000 0.000000
4610 0.8958 870.129828 0.000000 1.30900002 128.000000 21.718302 127.833900 0.000000 0.000000
4620 0.7327 870.138435 0.000000 1.30900002 128.000000 21.718300 127.833893 0.000000 0.000000
4630 0.7368 870.147054 0.000000 1.30900002 128.000000 21.718296 127.833885 0.000000 0.000000
4640 0.8732 870.155404 0.000000 1.30900002 128.000000 21.718296 127.833878 0.000000 0.000000
4650 0.8192 870.163918 0.000000 1.30900002 128.000000 21.718294 127.833862 0.000000 0.000000
4660 0.7526 870.172314 0.000000 1.30900002 128.000000 21.718294 127.833855 0.000000 0.000000
4670 0.7415 870.181061 0.000000 1.30900002 128.000000 21.718292 127.833847 0.000000 0.000000
4680 0.6945 870.189633 0.000000 1.30900002 128.000000 21.718292 127.833839 0.000000 0.000000
4690 0.8130 870.198202 0.000000 1.30900002 128.000000 21.718290 127.833832 0.000000 0.000000
4700 0.8696 870.206858 0.000000 1.30900002 128.000000 21.718290 127.833832 0.000000 0.000000
4710 0.6917 870.215252 0.000000 1.30900002 128.000000 21.718290 127.833824 0.000000 0.000000
4720 0.7428 870.223637 0.000000 1.30900002 128.000000 21.718288 127.833817 0.000000 0.000000
4730 0.7270 870.232150 0.000000 1.30900002 128.000000 21.718287 127.833817 0.000000 0.000000
4740 0.9115 870.240835 0.000000 1.30900002 128.000000 21.718285 127.833809 0.000000 0.000000
4750 0.8453 870.249446 0.000000 1.30900002 128.000000 21.718285 127.833801 0.000000 0.000000
4760 0.8253 870.257899 0.000000 1.30900002 128.000000 21.718285 127.833794 0.000000 0.000000
4770 0.8188 870.266591 0.000000 1.30900002 128.000000 21.718283 127.833786 0.000000 0.000000
4780 0.6805 870.275026 0.000000 1.30900002 128.000000 21.718281 127.833786 0.000000 0.000000
4790 0.6899 870.283632 0.000000 1.30900002 128.000000 21.718283 127.833778 0.000000 0.000000
4800 0.8417 870.292401 0.000000 1.30900002 128.000000 21.718281 127.833771 0.000000 0.000000
4810 0.7782 870.301185 0.000000 1.30900002 128.000000 21.718281 127.833771 0.000000 0.000000
4820 0.9019 870.310046 0.000000 1.30900002 128.000000 21.718279 127.833763 0.000000 0.000000
4830 1.5003 870.319196 0.000000 1.30900002 128.000000 21.718279 127.833755 0.000000 0.000000
4840 1.5915 870.327929 0.000000 1.30900002 128.000000 21.718277 127.833755 0.000000 0.000000
4850 0.8830 870.336443 0.000000 1.30900002 128.000000 21.718277 127.833763 0.000000 0.000000
4860 0.7044 870.345085 0.000000 1.30900002 128.000000 21.718277 127.833748 0.000000 0.000000
4870 0.7582 870.353626 0.000000 1.30900002 128.000000 21.718277 127.833740 0.000000 0.000000
4880 0.6950 870.362216 0.000000 1.30900002 128.000000 21.718277 127.833740 0.000000 0.000000
4890 0.7444 870.370689 0.000000 1.30900002 128.000000 21.718275 127.833733 0.000000 0.000000
4900 0.7827 870.379346 0.000000 1.30900002 128.000000 21.718275 127.833733 0.000000 0.000000
4910 0.7987 870.388170 0.000000 1.30900002 128.000000 21.718273 127.833725 0.000000 0.000000
4920 0.8426 870.396622 0.000000 1.30900002 128.000000 21.718273 127.833733 0.000000 0.000000
4930 0.7951 870.405293 0.000000 1.30900002 128.000000 21.718273 127.833725 0.000000 0.000000
4940 0.7659 870.413934 0.000000 1.30900002 128.000000 21.718273 127.833725 0.000000 0.000000
4950 0.6647 870.422468 0.000000 1.30900002 128.000000 21.718273 127.833725 0.000000 0.000000
4960 0.7075 870.431150 0.000000 1.30900002 128.000000 21.718271 127.833725 0.000000 0.000000
4970 0.7354 870.439485 0.000000 1.30900002 128.000000 21.718269 127.833725 0.000000 0.000000
4980 0.6823 870.447874 0.000000 1.30900002 128.000000 21.718269 127.833725 0.000000 0.000000
4990 0.7253 870.456502 0.000000 1.30900002 128.000000 21.718273 127.833725 0.000000 0.000000
5000 0.7300 870.465218 0.000000 1.30900002 128.000000 21.718271 127.833725 0.000000 0.000000
5010 0.7667 870.473784 0.000000 1.30900002 128.000000 21.718269 127.833710 0.000000 0.000000
5020 0.8194 870.482477 0.000000 1.30900002 128.000000 21.718269 127.833710 0.000000 0.000000
5030 0.7548 870.490872 0.000000 1.30900002 128.000000 21.718269 127.833710 0.000000 0.000000
5040 0.7942 870.499420 0.000000 1.30900002 128.000000 21.718269 127.833710 0.000000 0.000000
5050 0.5993 870.508078 0.000000 1.30900002 128.000000 21.718269 127.833710 0.000000 0.000000
5060 0.8158 870.516883 0.000000 1.30900002 128.000000 21.718269 127.833702 0.000000 0.000000
5070 0.7765 870.525271 0.000000 1.30900002 128.000000 21.718269 127.833694 0.000000 0.000000
5080 0.8721 870.533919 0.000000 1.30900002 128.000000 21.718269 127.833702 0.000000 0.000000
5090 0.8167 870.542477 0.000000 1.30900002 128.000000 21.718269 127.833710 0.000000 0.000000
5100 0.8530 870.550892 0.000000 1.30900002 128.000000 21.718269 127.833702 0.000000 0.000000
5110 0.8437 870.559553 0.000000 1.30900002 128.000000 21.718269 127.833694 0.000000 0.000000
5120 1.1830 870.568411 0.000000 1.30900002 128.000000 21.718267 127.833687 0.000000 0.000000
5130 0.8760 870.576723 0.000000 1.30900002 128.000000 21.718267 127.833694 0.000000 0.000000
5140 1.5919 870.585932 0.000000 1.30900002 128.000000 21.718267 127.833687 0.000000 0.000000
5150 1.3316 870.594503 0.000000 1.30900002 128.000000 21.718267 127.833694 0.000000 0.000000
5160 0.8071 870.602910 0.000000 1.30900002 128.000000 21.718266 127.833687 0.000000 0.000000
5170 1.5543 870.611475 0.000000 1.30900002 128.000000 21.718267 127.833694 0.000000 0.000000
5180 1.0167 870.619855 0.000000 1.30900002 128.000000 21.718269 127.833694 0.000000 0.000000
5190 1.5577 870.628397 0.000000 1.30900002 128.000000 21.718267 127.833694 0.000000 0.000000
5200 1.0744 870.636770 0.000000 1.30900002 128.000000 21.718269 127.833687 0.000000 0.000000
5210 1.5990 870.645369 0.000000 1.30900002 128.000000 21.718267 127.833687 0.000000 0.000000
5220 0.7043 870.653920 0.000000 1.30900002 128.000000 21.718269 127.833694 0.000000 0.000000
5230 1.1000 870.662389 0.000000 1.30900002 128.000000 21.718267 127.833679 0.000000 0.000000
5240 0.7441 870.670854 0.000000 1.30900002 128.000000 21.718267 127.833679 0.000000 0.000000
5250 0.7909 870.679432 0.000000 1.30900002 128.000000 21.718266 127.833679 0.000000 0.000000
5260 0.6934 870.687827 0.000000 1.30900002 128.000000 21.718266 127.833679 0.000000 0.000000
5270 0.7197 870.696339 0.000000 1.30900002 128.000000 21.718266 127.833687 0.000000 0.000000
5280 0.7230 870.704853 0.000000 1.30900002 128.000000 21.718266 127.833679 0.000000 0.000000
5290 0.6778 870.713397 0.000000 1.30900002 128.000000 21.718266 127.833687 0.000000 0.000000
5300 0.7186 870.721967 0.000000 1.30900002 128.000000 21.718266 127.833679 0.000000 0.000000
5310 0.7001 870.730526 0.000000 1.30900002 128.000000 21.718266 127.833679 0.000000 0.000000
5320 0.7263 870.738960 0.000000 1.30900002 128.000000 21.718266 127.833679 0.000000 0.000000
5330 0.6316 870.747309 0.000000 1.30900002 128.000000 21.718266 127.833679 0.000000 0.000000
5340 0.7196 870.755784 0.000000 1.30900002 128.000000 21.718266 127.833679 0.000000 0.000000
5350 0.6974 870.764224 0.000000 1.30900002 128.000000 21.718266 127.833679 0.000000 0.000000
5360 0.7014 870.772712 0.000000 1.30900002 128.000000 21.718266 127.833679 0.000000 0.000000
5370 0.8578 870.781237 0.000000 1.30900002 128.000000 21.718266 127.833679 0.000000 0.000000
