# Daggerfall N per-frame log -- one line per PRESENTED frame.
# No readback, no settle, no cooldown: this instrument cannot
# quiet the thing it is pointed at. Between-frames motion is
# arithmetic on adjacent lines.
# frame dt_ms game_s speed fov_y eye_x eye_y eye_z yaw pitch
# DECIMATED 1:10 from the raw DFN_FRAME_LOG (the run presented ~1150 frames/s,
# so this keeps ~115 samples per second against a 60 Hz simulation tick --
# every tick is still sampled about twice, and the quantity claimed from this
# file is a SUSTAINED DISPLACEMENT (mm of eye travel) plus the SHAPE of a
# 0.15 s ramp, neither of which decimation can hide. It is NOT a per-frame
# meander like docs/FINDING_RUN_SMEAR.md, where every frame had to be kept.
2600 0.7862 869.077134 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2610 0.7027 869.085963 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2620 0.8211 869.094498 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
2630 0.6489 869.103231 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2640 0.7517 869.111787 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2650 0.7108 869.120639 0.000000 1.30900002 128.000000 21.725430 127.900047 0.000000 0.000000
2660 0.8135 869.129408 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2670 0.9113 869.138648 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
2680 0.8545 869.147701 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2690 0.6743 869.156274 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
2700 0.6868 869.164826 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
2710 0.8451 869.173545 0.000000 1.30900002 128.000000 21.725430 127.900055 0.000000 0.000000
2720 0.8195 869.182454 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2730 0.9066 869.191111 0.000000 1.30900002 128.000000 21.725426 127.900040 0.000000 0.000000
2740 0.8119 869.199742 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2750 0.7555 869.208286 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2760 1.5659 869.217957 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2770 1.0495 869.226744 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2780 0.9134 869.235612 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2790 0.7505 869.244116 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
2800 0.7097 869.252817 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
2810 0.8193 869.261765 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2820 0.7650 869.270387 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
2830 0.8160 869.279222 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2840 0.6934 869.288011 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2850 0.7309 869.296534 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2860 0.9307 869.305319 0.000000 1.30900002 128.000000 21.725430 127.900055 0.000000 0.000000
2870 0.8452 869.314206 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
2880 0.7800 869.322759 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
2890 0.8245 869.331640 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2900 0.7634 869.340195 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
2910 0.6993 869.348895 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2920 0.7775 869.357578 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2930 0.8957 869.366410 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2940 0.9922 869.375123 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
2950 0.7713 869.383858 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
2960 1.7192 869.393257 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2970 1.0758 869.402048 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2980 0.7278 869.410570 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
2990 0.7220 869.419317 0.000000 1.30900002 128.000000 21.725430 127.900047 0.000000 0.000000
3000 0.7252 869.428160 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
3010 0.8179 869.436649 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
3020 0.7736 869.445226 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
3030 0.7180 869.453988 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
3040 0.8197 869.462774 0.000000 1.30900002 128.000000 21.725426 127.900040 0.000000 0.000000
3050 0.7183 869.471463 0.000000 1.30900002 128.000000 21.710907 127.894730 0.000000 0.000000
3060 0.7008 869.480051 0.000000 1.30900002 128.000000 21.684910 127.885208 0.000000 0.000000
3070 0.7779 869.489049 0.000000 1.30900002 128.000000 21.657501 127.875244 0.000000 0.000000
3080 0.7522 869.497675 0.000000 1.30900002 128.000000 21.631134 127.865692 0.000000 0.000000
3090 0.8170 869.506453 0.000000 1.30900002 128.000000 21.604115 127.855988 0.000000 0.000000
3100 0.8374 869.514964 0.000000 1.30900002 128.000000 21.577852 127.846581 0.000000 0.000000
3110 0.7743 869.523534 0.000000 1.30900002 128.000000 21.551205 127.837128 0.000000 0.000000
3120 0.8186 869.532210 0.000000 1.30900002 128.000000 21.524178 127.827576 0.000000 0.000000
3130 0.8905 869.540802 0.000000 1.30900002 128.000000 21.497192 127.818130 0.000000 0.000000
3140 0.7191 869.549312 0.000000 1.30900002 128.000000 21.470438 127.808792 0.000000 0.000000
3150 0.8244 869.558213 0.000000 1.30900002 128.000000 21.442215 127.799057 0.000000 0.000000
3160 0.7020 869.566678 0.000000 1.30900002 128.000000 21.415350 127.789803 0.000000 0.000000
3170 1.5055 869.575941 0.000000 1.30900002 128.000000 21.385689 127.779724 0.000000 0.000000
3180 1.6406 869.584566 0.000000 1.30900002 128.000000 21.358034 127.770348 0.000000 0.000000
3190 1.5239 869.593125 0.000000 1.30900002 128.000000 21.330383 127.761093 0.000000 0.000000
3200 0.8794 869.601924 0.000000 1.30900002 128.000000 21.301903 127.751595 0.000000 0.000000
3210 0.7392 869.610279 0.000000 1.30900002 128.000000 21.274670 127.742622 0.000000 0.000000
3220 0.9779 869.619057 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3230 0.8332 869.627447 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
3240 0.6895 869.635988 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3250 0.7656 869.644264 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3260 0.6773 869.652812 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
3270 0.6935 869.661435 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3280 0.7631 869.670000 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3290 0.7048 869.678578 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
3300 0.7800 869.687255 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3310 0.7687 869.695623 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3320 0.8069 869.704265 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
3330 0.7235 869.712793 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3340 0.7139 869.721533 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3350 0.7904 869.730050 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3360 0.7639 869.738649 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3370 0.8143 869.747242 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3380 0.9887 869.755967 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3390 0.7179 869.764554 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3400 0.8151 869.773022 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3410 0.7249 869.781483 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3420 0.8207 869.789940 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
3430 0.8217 869.798554 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3440 0.7726 869.807174 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
3450 0.8157 869.815713 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
3460 0.7660 869.824246 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
3470 0.8763 869.833111 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3480 0.8838 869.841829 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3490 0.8301 869.850370 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3500 1.3852 869.859570 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
3510 1.3520 869.868147 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
3520 1.5840 869.876855 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3530 0.9595 869.885517 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3540 0.7707 869.894086 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
3550 0.6544 869.902647 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
3560 0.7292 869.911274 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
3570 0.8522 869.920049 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3580 0.7688 869.928568 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3590 0.8809 869.937401 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
3600 0.8042 869.945845 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
3610 0.7698 869.954630 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
3620 0.7740 869.963111 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3630 0.7511 869.971844 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
3640 0.7887 869.980571 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3650 0.8717 869.989280 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3660 0.8345 869.997814 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3670 0.8323 870.006403 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
3680 0.7305 870.014709 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3690 0.6642 870.023328 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
3700 0.8072 870.032013 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3710 0.7263 870.040431 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
3720 0.7860 870.049011 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3730 0.8233 870.057563 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3740 0.7728 870.066274 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3750 0.7814 870.074613 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
3760 0.7448 870.083151 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3770 0.7530 870.091972 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
3780 1.6130 870.101221 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
3790 1.5662 870.109963 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
3800 0.8625 870.118340 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
3810 0.7065 870.127072 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
3820 0.6552 870.135478 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
3830 0.6972 870.144092 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3840 0.6835 870.152701 0.000000 1.30900002 128.000000 21.253847 127.735756 0.000000 0.000000
3850 0.7708 870.161572 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3860 0.7733 870.170208 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3870 0.7320 870.178963 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
3880 0.7978 870.187648 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
3890 0.8095 870.196471 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
3900 0.7644 870.204969 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
3910 0.7209 870.213471 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
3920 0.6590 870.222169 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
3930 0.7711 870.230499 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3940 0.7469 870.238979 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3950 0.7601 870.247706 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3960 0.6951 870.256058 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
3970 0.7281 870.264408 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
3980 0.7219 870.272918 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
3990 0.7805 870.281667 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4000 0.9284 870.290246 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
4010 0.7585 870.298910 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4020 0.8242 870.307547 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4030 0.8044 870.316431 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4040 0.7059 870.324885 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
4050 1.4746 870.334162 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
4060 1.3476 870.342686 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
4070 1.4711 870.351294 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4080 1.5768 870.360101 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
4090 1.0817 870.368753 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4100 1.6736 870.376939 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4110 1.0117 870.385763 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
4120 0.7307 870.393926 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4130 0.6623 870.402734 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4140 0.9603 870.411178 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
4150 0.6487 870.419754 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
4160 0.7689 870.428104 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4170 0.7897 870.436516 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4180 0.7562 870.445025 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4190 0.7959 870.453655 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4200 0.7728 870.462275 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4210 0.7140 870.470807 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
4220 0.6716 870.479676 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4230 0.8046 870.488455 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4240 0.7648 870.497129 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
4250 0.8090 870.505761 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4260 0.9075 870.514345 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
4270 0.7281 870.522752 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
4280 0.8020 870.531456 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4290 0.7772 870.540132 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
4300 0.8112 870.548825 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4310 0.7418 870.557209 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4320 0.7379 870.565662 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4330 0.8279 870.574348 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
4340 0.8827 870.583213 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4350 0.7403 870.591703 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
4360 1.5647 870.601239 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
4370 1.5613 870.610037 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4380 0.8790 870.618901 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
4390 0.7728 870.627376 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4400 0.6965 870.636183 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4410 0.8043 870.644944 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
4420 0.6756 870.653566 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
4430 0.7553 870.661925 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4440 0.7482 870.670499 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
4450 0.7993 870.679267 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4460 0.8299 870.687872 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
4470 0.7473 870.696400 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
4480 0.7855 870.704902 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4490 0.7210 870.713345 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4500 0.6457 870.721696 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
4510 0.8437 870.730358 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4520 0.7458 870.738982 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
4530 0.6819 870.747474 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
4540 0.7833 870.756368 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
4550 0.7596 870.765079 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4560 0.8615 870.773748 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4570 0.8383 870.782267 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
4580 0.8198 870.790838 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4590 0.7607 870.799317 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4600 0.8226 870.807907 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
4610 0.7117 870.816352 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4620 0.9758 870.825218 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4630 1.5053 870.834247 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4640 1.5233 870.842940 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4650 1.4707 870.851440 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
4660 0.8212 870.860193 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4670 1.0132 870.869070 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4680 0.8114 870.877457 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4690 0.7332 870.885905 0.000000 1.30900002 128.000000 21.253847 127.735748 0.000000 0.000000
4700 0.7438 870.894414 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
4710 0.7875 870.903227 0.000000 1.30900002 128.000000 21.253851 127.735764 0.000000 0.000000
4720 0.7641 870.911902 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4730 0.8271 870.920575 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
4740 0.8498 870.929136 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
4750 0.7739 870.937664 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
4760 0.7336 870.945860 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
4770 0.7179 870.954335 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
4780 0.7879 870.963017 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4790 0.7512 870.971421 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
4800 0.9061 870.980301 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4810 0.7972 870.988816 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4820 0.8289 870.997632 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4830 0.8134 871.006205 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4840 0.7801 871.014699 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4850 0.8083 871.023296 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
4860 0.7467 871.031826 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4870 0.7117 871.040448 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4880 0.7651 871.048757 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4890 0.8357 871.057427 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
4900 0.8532 871.066057 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4910 0.8350 871.074876 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
4920 1.5415 871.084282 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
4930 1.5512 871.093057 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4940 1.4274 871.101401 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
4950 1.3730 871.109906 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
4960 0.8618 871.118400 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
4970 0.7503 871.127007 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
4980 0.7807 871.135508 0.000000 1.30900002 128.000000 21.253851 127.735764 0.000000 0.000000
4990 0.8538 871.144368 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
5000 0.7418 871.152940 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
5010 0.7983 871.161618 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
5020 0.7208 871.170312 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
5030 0.7794 871.179106 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
5040 0.7488 871.187611 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
5050 0.7878 871.196267 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
5060 0.7080 871.204591 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
5070 0.7020 871.212922 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
5080 0.7135 871.221349 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
5090 0.8254 871.229783 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
5100 0.6712 871.238260 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
5110 0.7985 871.246837 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
5120 0.7306 871.255385 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
5130 0.7507 871.263950 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
5140 0.7935 871.272386 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
5150 0.8585 871.281093 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
5160 0.7336 871.289372 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
5170 0.7864 871.297919 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
5180 0.7543 871.306711 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
5190 0.7500 871.315682 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
5200 0.8395 871.324072 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
5210 0.9275 871.333175 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
5220 0.9445 871.341871 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
5230 1.3776 871.350916 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
5240 1.4817 871.359626 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
5250 1.6248 871.368224 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
5260 1.5216 871.376799 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
5270 0.9082 871.385477 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
5280 0.8885 871.394029 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
5290 0.6501 871.402769 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
5300 0.8280 871.411469 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
5310 0.7700 871.420172 0.000000 1.30900002 128.000000 21.253849 127.735748 0.000000 0.000000
5320 0.7786 871.428795 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
5330 0.7360 871.437229 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
5340 0.7228 871.445692 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
5350 0.7887 871.454293 0.000000 1.30900002 128.000000 21.253849 127.735764 0.000000 0.000000
5360 0.7897 871.463029 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
5370 0.7531 871.471553 0.000000 1.30900002 128.000000 21.253849 127.735756 0.000000 0.000000
