# Daggerfall N per-frame log -- one line per PRESENTED frame.
# No readback, no settle, no cooldown: this instrument cannot
# quiet the thing it is pointed at. Between-frames motion is
# arithmetic on adjacent lines.
# frame dt_ms game_s speed fov_y eye_x eye_y eye_z yaw pitch
# DECIMATED 1:10 from the raw DFN_FRAME_LOG (the run presented ~1150 frames/s,
# so this keeps ~115 samples per second against a 60 Hz simulation tick --
# every tick is still sampled about twice, and the quantity claimed from this
# file is a SUSTAINED DISPLACEMENT (mm of eye travel) plus the SHAPE of a
# 0.15 s ramp, neither of which decimation can hide. It is NOT a per-frame
# meander like docs/FINDING_RUN_SMEAR.md, where every frame had to be kept.
452 2.6686 866.781883 5.949203 1.41239738 139.027283 22.098152 127.130043 1.671385 0.000000
456 2.5941 866.790649 5.949203 1.41239905 139.079132 22.101181 127.135727 1.671374 0.000000
460 2.5605 866.799633 5.949203 1.41240072 139.132278 22.104446 127.141495 1.671363 0.000000
464 2.0832 866.808481 5.949203 1.41240215 139.184631 22.108654 127.146866 1.671351 0.000000
468 2.0749 866.817473 5.949203 1.41240370 139.237869 22.113068 127.152290 1.671340 0.000000
472 2.4278 866.826519 5.949203 1.41240513 139.291443 22.118465 127.157463 1.671328 0.000000
476 2.1901 866.835354 5.951748 1.41240692 139.343765 22.123919 127.162430 1.671317 0.000000
480 2.0949 866.844498 5.951748 1.41241002 139.397980 22.130207 127.167328 1.671305 0.000000
484 2.0618 866.853226 5.951702 1.41241324 139.449722 22.136524 127.171898 1.671294 0.000000
488 2.0473 866.862172 5.951702 1.41241622 139.502777 22.143553 127.176376 1.671284 0.000000
492 1.9825 866.871081 5.951702 1.41241908 139.555634 22.150867 127.180702 1.671274 0.000000
496 1.8965 866.879691 5.951702 1.41242194 139.606735 22.158253 127.184753 1.671264 0.000000
500 2.6812 866.889477 5.951702 1.41242492 139.664841 22.166931 127.189178 1.671253 0.000000
504 2.6999 866.898362 5.951702 1.41242754 139.717575 22.174959 127.193077 1.671244 0.000000
508 2.7491 866.907310 5.946237 1.41242695 139.770691 22.183388 127.196823 1.671233 0.000000
512 2.4689 866.916039 5.946237 1.41242552 139.822495 22.191687 127.200439 1.671223 0.000000
516 2.0292 866.925233 5.947148 1.41242480 139.877075 22.200260 127.204048 1.671212 0.000000
520 2.0941 866.934371 5.947148 1.41242409 139.931351 22.208725 127.207588 1.671201 0.000000
524 2.4667 866.943344 5.947148 1.41242337 139.984650 22.216705 127.210915 1.671190 0.000000
528 2.0225 866.952120 5.947101 1.41242266 140.036789 22.224367 127.214127 1.671178 0.000000
532 2.0530 866.960957 5.947101 1.41242206 140.089294 22.231621 127.217247 1.671167 0.000000
536 2.0118 866.969869 5.947101 1.41242146 140.142242 22.238649 127.220352 1.671156 0.000000
540 2.0686 866.979024 5.947101 1.41242087 140.196655 22.245338 127.223488 1.671144 0.000000
544 2.0138 866.987934 5.947101 1.41242027 140.249603 22.251362 127.226501 1.671133 0.000000
548 2.0681 866.996882 5.947101 1.41241956 140.302780 22.256947 127.229492 1.671121 0.000000
552 2.7024 867.006343 5.947055 1.41241896 140.359009 22.262119 127.232620 1.671109 0.000000
556 2.6516 867.015189 5.947055 1.41241848 140.411591 22.266623 127.235542 1.671097 0.000000
560 2.5323 867.024250 5.947055 1.41241789 140.465454 22.270348 127.238541 1.671085 0.000000
564 2.6606 867.033314 5.947055 1.41241741 140.519333 22.273903 127.241554 1.671074 0.000000
568 1.9348 867.042144 5.947055 1.41241693 140.571808 22.276386 127.244537 1.671062 0.000000
572 2.1344 867.051178 5.947055 1.41241646 140.625504 22.278812 127.247597 1.671050 0.000000
576 1.8911 867.059788 5.947055 1.41241586 140.676666 22.280388 127.250595 1.671038 0.000000
580 2.5428 867.069116 5.942501 1.41241443 140.732086 22.281973 127.253883 1.671025 0.000000
584 2.0193 867.077806 5.942501 1.41241086 140.783661 22.283115 127.257019 1.671013 0.000000
588 1.9060 867.086596 5.942454 1.41240728 140.835831 22.284088 127.260254 1.671000 0.000000
592 2.0671 867.095627 5.942454 1.41240346 140.889420 22.284760 127.263687 1.670987 0.000000
596 2.0105 867.104496 5.942454 1.41240013 140.942047 22.285307 127.267166 1.670974 0.000000
600 2.1332 867.113645 5.942454 1.41239667 140.996307 22.285759 127.270836 1.670960 0.000000
604 2.6962 867.123185 5.942454 1.41239321 141.052887 22.286259 127.274834 1.670946 0.000000
608 2.8157 867.132240 5.942454 1.41238999 141.106583 22.286751 127.278702 1.670932 0.000000
612 2.4155 867.140776 5.942408 1.41238701 141.157166 22.287466 127.282555 1.670919 0.000000
616 2.4750 867.149899 5.942408 1.41238391 141.211243 22.288271 127.286720 1.670905 0.000000
620 2.4182 867.159052 5.942408 1.41238093 141.265457 22.289639 127.291168 1.670890 0.000000
624 2.1164 867.168093 5.942408 1.41237795 141.319000 22.291117 127.295601 1.670876 0.000000
628 2.0137 867.177061 5.942408 1.41237509 141.372101 22.293222 127.300255 1.670862 0.000000
632 2.0972 867.186097 5.942361 1.41237247 141.425583 22.295630 127.305031 1.670848 0.000000
636 2.1883 867.194977 5.942361 1.41236985 141.478119 22.298628 127.309937 1.670833 0.000000
640 2.0802 867.203843 5.942361 1.41236734 141.530579 22.302059 127.314964 1.670819 0.000000
644 2.0411 867.212760 5.942361 1.41236484 141.583298 22.306084 127.320198 1.670805 0.000000
648 2.0226 867.221662 5.944089 1.41236305 141.635925 22.310642 127.325592 1.670790 0.000000
652 2.1018 867.230599 5.944089 1.41236198 141.688751 22.315641 127.331139 1.670775 0.000000
656 2.5746 867.240052 5.941357 1.41235936 141.744598 22.321787 127.337250 1.670760 0.000000
660 2.7415 867.249272 5.941357 1.41235638 141.799042 22.328121 127.343315 1.670746 0.000000
664 2.1308 867.258313 5.942268 1.41235411 141.852417 22.335180 127.349533 1.670731 0.000000
668 2.0906 867.267178 5.942222 1.41235185 141.904739 22.342215 127.355675 1.670717 0.000000
672 2.0553 867.275974 5.942222 1.41234982 141.956635 22.349892 127.362022 1.670702 0.000000
676 2.3590 867.284911 5.942222 1.41234779 142.009354 22.357786 127.368523 1.670687 0.000000
680 2.2696 867.293787 5.942222 1.41234577 142.061676 22.366070 127.375206 1.670673 0.000000
684 1.9575 867.302726 5.942222 1.41234374 142.114380 22.374500 127.382011 1.670658 0.000000
688 1.9808 867.311714 5.942222 1.41234207 142.167358 22.383184 127.389038 1.670643 0.000000
692 2.0109 867.320569 5.942175 1.41234016 142.219543 22.391752 127.396042 1.670627 0.000000
696 2.0165 867.329448 5.942175 1.41233826 142.271835 22.400360 127.403198 1.670612 0.000000
700 2.0886 867.338593 5.942175 1.41233659 142.325699 22.409084 127.410690 1.670596 0.000000
704 2.8085 867.348247 5.942175 1.41233468 142.382553 22.418188 127.418686 1.670579 0.000000
708 2.7152 867.357148 5.942129 1.41233301 142.434967 22.426189 127.426178 1.670563 0.000000
712 2.5998 867.365912 5.942129 1.41233146 142.486557 22.433973 127.433586 1.670547 0.000000
716 1.9890 867.374803 5.942129 1.41232991 142.538879 22.441227 127.441223 1.670531 0.000000
720 2.0718 867.383952 5.942129 1.41232812 142.592743 22.448566 127.449089 1.670515 0.000000
724 2.8237 867.392802 5.942129 1.41232669 142.644806 22.454853 127.456787 1.670499 0.000000
728 2.0832 867.401600 5.942036 1.41232514 142.696579 22.460930 127.464455 1.670483 0.000000
732 2.0785 867.410471 5.942036 1.41232383 142.748779 22.466274 127.472206 1.670466 0.000000
736 1.9707 867.420043 5.937482 1.41232097 142.805084 22.471725 127.480576 1.670448 0.000000
740 2.0687 867.429187 5.937482 1.41231608 142.858841 22.476376 127.488586 1.670431 0.000000
744 2.0637 867.438055 5.938393 1.41231191 142.910980 22.480297 127.496330 1.670414 0.000000
748 2.1389 867.447018 5.938393 1.41230822 142.963715 22.483738 127.504150 1.670397 0.000000
752 2.7840 867.456603 5.938346 1.41230428 143.020081 22.486719 127.512451 1.670378 0.000000
756 2.9092 867.465527 5.938346 1.41230071 143.072571 22.489201 127.520157 1.670360 0.000000
760 2.6443 867.474661 5.938346 1.41229713 143.126297 22.491028 127.527954 1.670341 0.000000
764 2.4113 867.483673 5.938300 1.41229367 143.179321 22.492706 127.535622 1.670323 0.000000
768 2.0560 867.492475 5.938300 1.41229057 143.231110 22.493776 127.542969 1.670305 0.000000
772 2.4675 867.501458 5.939862 1.41228747 143.283981 22.494801 127.550446 1.670286 0.000000
776 1.9135 867.510111 5.939862 1.41228557 143.334930 22.495445 127.557556 1.670268 0.000000
780 2.0267 867.519254 5.939815 1.41228366 143.388763 22.496099 127.565002 1.670246 0.000000
784 2.0925 867.528130 5.939815 1.41228175 143.441040 22.496666 127.572067 1.670215 0.000000
788 2.0618 867.536900 5.939815 1.41228008 143.492706 22.497293 127.578964 1.670184 0.000000
792 2.0161 867.545779 5.939815 1.41227818 143.545013 22.498028 127.585800 1.670153 0.000000
796 1.9788 867.554573 5.939768 1.41227663 143.596848 22.498972 127.592438 1.670122 0.000000
800 2.1202 867.563771 5.939768 1.41227484 143.651062 22.500170 127.599243 1.670089 0.000000
804 2.6859 867.573149 5.939722 1.41227305 143.706390 22.501865 127.605972 1.670054 0.000000
808 2.7451 867.581980 5.939722 1.41227150 143.758469 22.503658 127.612213 1.670021 0.000000
812 2.3879 867.590464 5.946004 1.41227353 143.808594 22.505745 127.617966 1.669989 0.000000
816 2.2768 867.599275 5.946004 1.41227651 143.860657 22.507982 127.623909 1.669956 0.000000
820 2.0254 867.608383 5.944182 1.41227818 143.914490 22.511362 127.629753 1.669924 0.000000
824 2.0251 867.617238 5.944136 1.41227973 143.966812 22.514803 127.635376 1.669892 0.000000
828 2.2601 867.626086 5.944136 1.41228104 144.019135 22.519203 127.640732 1.669858 0.000000
832 2.2489 867.634926 5.944089 1.41228223 144.071426 22.523785 127.646004 1.669824 0.000000
836 3.4045 867.650964 5.944043 1.41228461 144.166336 22.533739 127.655067 1.669762 0.000000
840 0.2151 867.681652 5.943996 1.41228855 144.348083 22.557339 127.670914 1.669641 0.000000
844 0.1780 867.695697 5.943951 1.41229010 144.431305 22.569727 127.677521 1.669583 0.000000
848 0.1592 867.714589 5.944815 1.41229320 144.543350 22.587257 127.685898 1.669504 0.000000
852 0.1617 867.725451 5.944768 1.41229486 144.607773 22.597626 127.690399 1.669458 0.000000
856 2.4287 867.733267 5.944768 1.41229618 144.654144 22.605118 127.693596 1.669424 0.000000
860 0.1525 867.747421 5.944722 1.41229832 144.738174 22.618528 127.699043 1.669362 0.000000
864 0.1525 867.763985 5.950095 1.41230667 144.836594 22.633116 127.705139 1.669288 0.000000
868 2.5728 867.774429 5.951778 1.41231346 144.898682 22.641619 127.708794 1.669242 0.000000
872 2.8249 867.783583 5.951778 1.41231978 144.953110 22.648882 127.711952 1.669202 0.000000
876 3.5490 867.796096 5.951778 1.41232789 145.027542 22.657822 127.716125 1.669151 0.000000
880 0.1460 867.808660 5.951733 1.41233563 145.102264 22.665886 127.720253 1.669097 0.000000
