# Daggerfall N per-frame log -- one line per PRESENTED frame.
# No readback, no settle, no cooldown: this instrument cannot
# quiet the thing it is pointed at. Between-frames motion is
# arithmetic on adjacent lines.
# frame dt_ms game_s speed fov_y eye_x eye_y eye_z yaw pitch
32 11.0594 866.053252 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
33 16.4944 866.069746 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
34 17.6177 866.087364 0.000000 1.30900002 128.000000 21.725430 127.900047 0.000000 0.000000
35 13.8351 866.101199 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
36 6.4514 866.107651 0.000000 1.30900002 128.000000 21.725426 127.900040 0.000000 0.000000
37 8.3637 866.116014 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
38 8.2913 866.124306 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
39 9.8770 866.134183 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
40 12.6448 866.146827 0.000000 1.30900002 128.000000 21.725426 127.900047 0.000000 0.000000
41 2.4232 866.149251 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
42 8.4111 866.157662 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
43 15.2235 866.172885 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
44 12.6699 866.185555 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
45 12.9915 866.198547 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
46 0.6583 866.199205 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
47 8.3990 866.207604 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
48 13.7426 866.221346 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
49 11.7894 866.233136 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
50 7.7964 866.240932 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
51 9.6185 866.250551 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
52 7.0948 866.257646 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
53 8.3717 866.266017 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
54 8.3048 866.274322 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
55 12.2094 866.286531 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
56 12.6417 866.299173 0.000000 1.30900002 128.000000 21.725426 127.900047 0.000000 0.000000
57 0.6188 866.299792 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
58 16.1453 866.315937 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
59 12.4923 866.328429 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
60 14.1397 866.342569 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
61 11.8351 866.354404 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
62 12.6702 866.367074 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
63 12.0195 866.379094 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
64 3.5324 866.382626 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
65 8.3420 866.390968 0.000000 1.30900002 128.000000 21.725426 127.900047 0.000000 0.000000
66 12.2231 866.403191 0.000000 1.30900002 128.000000 21.725426 127.900047 0.000000 0.000000
67 4.4319 866.407623 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
68 8.3819 866.416005 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
69 8.2646 866.424270 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
70 14.4756 866.438745 0.000000 1.30900002 128.000000 21.725426 127.900040 0.000000 0.000000
71 13.4573 866.452203 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
72 12.5589 866.464762 0.000000 1.30900002 128.000000 21.725426 127.900055 0.000000 0.000000
73 1.1602 866.465922 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
74 8.4083 866.474330 0.000000 1.30900002 128.000000 21.725430 127.900055 0.000000 0.000000
75 14.9264 866.489256 0.000000 1.30900002 128.000000 21.725426 127.900040 0.000000 0.000000
76 10.8895 866.500146 0.000000 1.30900002 128.000000 21.725426 127.900047 0.000000 0.000000
77 11.7945 866.511940 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
78 3.9705 866.515911 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
79 8.4122 866.524323 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
80 13.7632 866.538086 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
81 13.5146 866.551601 0.000000 1.30900002 128.000000 21.725430 127.900047 0.000000 0.000000
82 5.9709 866.557572 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
83 8.4320 866.566004 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
84 8.2774 866.574281 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
85 11.1737 866.585455 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
86 12.3802 866.597835 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
87 1.5260 866.599361 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
88 8.2755 866.607636 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
89 12.2719 866.619908 0.000000 1.30900002 128.000000 21.725430 127.900047 0.000000 0.000000
90 12.5142 866.632423 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
91 0.7711 866.633194 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
92 7.7670 866.640961 0.000000 1.30900002 128.000000 21.725426 127.900047 0.000000 0.000000
93 14.7620 866.655723 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
94 13.8791 866.669602 0.000000 1.30900002 128.000000 21.725426 127.900040 0.000000 0.000000
95 16.8866 866.686488 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
96 11.0865 866.697575 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
97 1.6308 866.699206 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
98 8.3723 866.707578 0.000000 1.30900002 128.000000 21.725430 127.900055 0.000000 0.000000
99 8.3678 866.715946 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
100 8.3820 866.724328 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
101 8.3398 866.732668 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
102 8.2905 866.740958 0.000000 1.30900002 128.000000 21.725430 127.900055 0.000000 0.000000
103 8.3190 866.749277 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
104 8.3581 866.757635 0.000000 1.30900002 128.000000 21.725430 127.900055 0.000000 0.000000
105 8.3328 866.765968 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
106 8.3276 866.774296 0.000000 1.30900002 128.000000 21.725430 127.900055 0.000000 0.000000
107 8.2841 866.782580 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
108 8.3749 866.790955 0.000000 1.30900002 128.000000 21.725426 127.900040 0.000000 0.000000
109 8.3948 866.799350 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
110 8.3204 866.807670 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
111 8.2983 866.815968 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
112 8.3476 866.824316 0.000000 1.30900002 128.000000 21.725426 127.900040 0.000000 0.000000
113 8.3508 866.832667 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
114 8.3152 866.840982 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
115 8.3144 866.849296 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
116 8.3357 866.857632 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
117 8.3318 866.865964 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
118 8.3299 866.874294 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
119 8.2978 866.882591 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
120 8.3480 866.890939 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
121 8.3620 866.899301 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
122 8.3264 866.907628 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
123 8.3178 866.915946 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
124 8.3443 866.924290 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
125 8.3552 866.932645 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
126 8.3330 866.940978 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
127 8.3115 866.949290 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
128 8.3317 866.957621 0.000000 1.30900002 128.000000 21.725426 127.900040 0.000000 0.000000
129 8.3770 866.965998 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
130 8.2763 866.974275 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
131 8.2870 866.982562 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
132 8.4045 866.990966 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
133 8.3451 866.999311 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
134 8.3359 867.007647 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
135 8.3180 867.015965 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
136 8.3333 867.024298 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
137 8.3078 867.032606 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
138 8.3432 867.040949 0.000000 1.30900002 128.000000 21.725430 127.900055 0.000000 0.000000
139 8.3553 867.049305 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
140 8.3303 867.057635 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
141 8.4047 867.066040 0.000000 1.30900002 128.000000 21.725430 127.900047 0.000000 0.000000
142 8.2885 867.074328 0.000000 1.30900002 128.000000 21.725430 127.900047 0.000000 0.000000
143 8.3184 867.082647 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
144 8.2959 867.090943 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
145 8.3877 867.099330 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
146 8.3020 867.107632 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
147 8.3424 867.115975 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
148 8.3332 867.124308 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
149 8.3765 867.132684 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
150 8.3048 867.140989 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
151 8.3093 867.149298 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
152 8.3260 867.157624 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
153 8.3332 867.165958 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
154 8.3166 867.174274 0.000000 1.30900002 128.000000 21.725430 127.900055 0.000000 0.000000
155 8.3969 867.182671 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
156 8.3020 867.190973 0.000000 1.30900002 128.000000 21.725430 127.900047 0.000000 0.000000
157 8.3130 867.199286 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
158 8.3551 867.207641 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
159 8.3130 867.215954 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
160 8.3453 867.224300 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
161 8.3466 867.232646 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
162 8.2864 867.240933 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
163 8.3854 867.249318 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
164 8.3109 867.257629 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
165 8.3582 867.265987 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
166 8.3300 867.274317 0.000000 1.30900002 128.000000 21.725426 127.900047 0.000000 0.000000
167 8.3330 867.282650 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
168 8.3285 867.290979 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
169 8.3297 867.299308 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
170 8.3363 867.307645 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
171 8.3193 867.315964 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
172 8.3379 867.324302 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
173 8.3438 867.332645 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
174 8.3088 867.340954 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
175 8.3704 867.349325 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
176 8.3170 867.357642 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
177 8.3053 867.365947 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
178 8.3559 867.374303 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
179 8.3348 867.382638 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
180 8.3270 867.390965 0.000000 1.30900002 128.000000 21.725426 127.900040 0.000000 0.000000
181 8.3595 867.399324 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
182 8.3287 867.407653 0.000000 1.30900002 128.000000 21.725430 127.900055 0.000000 0.000000
183 8.3167 867.415970 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
184 8.3405 867.424310 0.000000 1.30900002 128.000000 21.725426 127.900040 0.000000 0.000000
185 8.2823 867.432592 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
186 8.3932 867.440986 0.000000 1.30900002 128.000000 21.725426 127.900040 0.000000 0.000000
187 8.2673 867.449253 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
188 8.3744 867.457627 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
189 8.3519 867.465979 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
190 8.3536 867.474333 0.000000 1.30900002 128.000000 21.725430 127.900055 0.000000 0.000000
191 8.6392 867.482972 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
192 8.0197 867.490992 0.000000 1.30900002 128.000000 21.725430 127.900055 0.000000 0.000000
193 8.3059 867.499298 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
194 8.3395 867.507637 0.000000 1.30900002 128.000000 21.725430 127.900047 0.000000 0.000000
195 8.3733 867.516010 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
196 8.2668 867.524277 0.000000 1.30900002 128.000000 21.725430 127.900047 0.000000 0.000000
197 8.4023 867.532680 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
198 8.3062 867.540986 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
199 8.3027 867.549289 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
200 8.3569 867.557646 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
201 8.3119 867.565958 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
202 8.3610 867.574319 0.000000 1.30900002 128.000000 21.725426 127.900040 0.000000 0.000000
203 8.3776 867.582696 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
204 8.3033 867.590999 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
205 8.2748 867.599274 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
206 8.3203 867.607595 0.000000 1.30900002 128.000000 21.725430 127.900055 0.000000 0.000000
207 8.3670 867.615962 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
208 8.3320 867.624294 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
209 8.3163 867.632610 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
210 8.3116 867.640921 0.000000 1.30900002 128.000000 21.725426 127.900047 0.000000 0.000000
211 8.3440 867.649266 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
212 8.3857 867.657651 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
213 8.3737 867.666025 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
214 8.2760 867.674301 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
215 8.3040 867.682605 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
216 8.3663 867.690971 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
217 8.3100 867.699281 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
218 8.3342 867.707615 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
219 8.3132 867.715929 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
220 8.3435 867.724272 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
221 8.3422 867.732614 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
222 8.3059 867.740920 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
223 8.3220 867.749242 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
224 8.3095 867.757552 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
225 8.3554 867.765907 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
226 8.3590 867.774266 0.000000 1.30900002 128.000000 21.725426 127.900047 0.000000 0.000000
227 8.3547 867.782621 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
228 8.3757 867.790996 0.000000 1.30900002 128.000000 21.725430 127.900055 0.000000 0.000000
229 8.2567 867.799253 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
230 8.4315 867.807685 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
231 8.2437 867.815928 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
232 8.3322 867.824261 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
233 8.3406 867.832601 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
234 8.2500 867.840851 0.000000 1.30900002 128.000000 21.725426 127.900040 0.000000 0.000000
235 8.4270 867.849278 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
236 8.3193 867.857597 0.000000 1.30900002 128.000000 21.725430 127.900055 0.000000 0.000000
237 13.8088 867.871406 0.000000 1.30900002 128.000000 21.725426 127.900040 0.000000 0.000000
238 2.7504 867.874157 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
239 8.3986 867.882555 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
240 8.3738 867.890929 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
241 8.2907 867.899220 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
242 8.3508 867.907570 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
243 8.3345 867.915905 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
244 8.2838 867.924189 0.000000 1.30900002 128.000000 21.725426 127.900040 0.000000 0.000000
245 8.3319 867.932521 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
246 8.3834 867.940904 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
247 8.3285 867.949233 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
248 8.3905 867.957623 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
249 8.3564 867.965979 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
250 8.2623 867.974242 0.000000 1.30900002 128.000000 21.725430 127.900047 0.000000 0.000000
251 8.2987 867.982540 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
252 8.3250 867.990865 0.000000 1.30900002 128.000000 21.725426 127.900047 0.000000 0.000000
253 8.3851 867.999251 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
254 8.3462 868.007597 0.000000 1.30900002 128.000000 21.725426 127.900040 0.000000 0.000000
255 8.3225 868.015919 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
256 8.3046 868.024224 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
257 8.3712 868.032595 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
258 8.2953 868.040890 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
259 8.3318 868.049222 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
260 8.3030 868.057525 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
261 8.3657 868.065891 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
262 8.3734 868.074264 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
263 8.2946 868.082559 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
264 8.2962 868.090855 0.000000 1.30900002 128.000000 21.725430 127.900047 0.000000 0.000000
265 8.3764 868.099231 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
266 8.3369 868.107568 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
267 8.2866 868.115855 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
268 8.3500 868.124205 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
269 8.4212 868.132626 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
270 8.2562 868.140882 0.000000 1.30900002 128.000000 21.725430 127.900055 0.000000 0.000000
271 8.2949 868.149177 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
272 8.3240 868.157501 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
273 8.4192 868.165920 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
274 8.2936 868.174214 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
275 8.3450 868.182559 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
276 8.3539 868.190913 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
277 8.3074 868.199220 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
278 8.3075 868.207528 0.000000 1.30900002 128.000000 21.725426 127.900040 0.000000 0.000000
279 8.3592 868.215887 0.000000 1.30900002 128.000000 21.725430 127.900047 0.000000 0.000000
280 8.3138 868.224201 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
281 8.3145 868.232515 0.000000 1.30900002 128.000000 21.725430 127.900047 0.000000 0.000000
282 8.2470 868.240762 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
283 8.4437 868.249206 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
284 8.3377 868.257543 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
285 8.3508 868.265894 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
